"","sample","batch","Adrenic(22:4)-H","Arachidonic(20:4)-H","CL (72:1_281.2)-2H","CL (72:1_283.2)-2H","CL (72:2_279.2)-2H","CL (72:2_281.2)-2H","CL (72:3_279.2)-2H","CL (72:3_281.2)-2H","CL (72:3_283.2)-2H","CL (72:4_279.2)-2H","CL (72:4_281.2)-2H","CL (72:5_279.2)-2H","CL (72:5_281.2)-2H","CL (72:5_303.3)-2H","CL (72:6_279.2)-2H","CL (72:6_303.3)-2H","CL (72:8_303.3)-2H","DHA(22:6)-H","DihomoLinolenic(20:3)-H","Docosanoic(22:0)-H","Docosenoic(22:1)-H","Elaidic_Vaccenic(18:1)-H","Hexacosanoic(26:0)-H","Lauric(12:0)-H","Lignoceric(24:0)-H","Linolenic(18:2)-H","LPC(14:0)+AcO","LPC(15:0)+AcO","LPC(16:0)+AcO","LPC(16:1)+AcO","LPC(17:0)+AcO","LPC(18:0)+AcO","LPC(18:1)+AcO","LPC(18:2)+AcO","LPC(18:3)+AcO","LPC(19:0)+AcO","LPC(20:0)+AcO","LPC(20:1)+AcO","LPC(20:2)+AcO","LPC(20:3)+AcO","LPC(20:4)+AcO","LPC(20:5)+AcO","LPC(22:4)+AcO","LPC(22:5)+AcO","LPC(22:6)+AcO","LPE(14:0)-H","LPE(16:0)-H","LPE(16:1)-H","LPE(17:0)-H","LPE(18:0)-H","LPE(18:1)-H","LPE(18:2)-H","LPE(18:3)-H","LPE(20:1)-H","LPE(20:2)-H","LPE(20:3)-H","LPE(20:4)-H","LPE(22:4)-H","LPE(22:5)-H","LPE(22:6)-H","LPG(16:0)-H","LPG(17:0)-H","LPG(18:0)-H","LPG(18:1)-H","LPG(18:2)-H","LPI(16:0)-H","LPI(16:1)-H","LPI(18:0)-H","LPI(18:1)-H","LPI(18:2)-H","LPI(20:3)-H","LPI(20:4)-H","Myristic(14:0)-H","Myristoleic(14:1)-H","Nervonic(24:1)-H","Palmitic(16:0)-H","PC(14:0_16:0)+AcO","PC(14:0_16:1)+AcO","PC(14:0_18:0)+AcO","PC(14:0_18:1)+AcO","PC(14:0_18:2)+AcO","PC(14:0_20:3)+AcO","PC(14:0_20:4)+AcO","PC(15:0_16:0)+AcO","PC(15:0_16:1)+AcO","PC(15:0_18:1)+AcO","PC(15:0_18:2)+AcO","PC(15:0_20:3)+AcO","PC(15:0_20:4)+AcO","PC(16:0_16:0)+AcO","PC(16:0_16:1)+AcO","PC(16:0_17:0)+AcO","PC(16:0_18:0)+AcO","PC(16:0_18:1)+AcO","PC(16:0_18:2)+AcO","PC(16:0_18:3)+AcO","PC(16:0_20:1)+AcO","PC(16:0_20:2)+AcO","PC(16:0_20:3)+AcO","PC(16:0_20:4)+AcO","PC(16:0_20:5)+AcO","PC(16:0_22:4)+AcO","PC(16:0_22:5)+AcO","PC(16:0_22:6)+AcO","PC(16:1_16:1)+AcO","PC(16:1_18:0)+AcO","PC(16:1_18:1)+AcO","PC(16:1_18:2)+AcO","PC(16:1_22:5)+AcO","PC(17:0_18:1)+AcO","PC(17:0_18:2)+AcO","PC(17:0_20:0)+AcO","PC(17:0_20:4)+AcO","PC(18:0_18:0)+AcO","PC(18:0_18:1)+AcO","PC(18:0_18:2)+AcO","PC(18:0_18:3)+AcO","PC(18:0_20:1)+AcO","PC(18:0_20:2)+AcO","PC(18:0_20:3)+AcO","PC(18:0_20:4)+AcO","PC(18:0_20:5)+AcO","PC(18:0_22:4)+AcO","PC(18:0_22:5)+AcO","PC(18:1_18:1)+AcO","PC(18:1_18:2)+AcO","PC(18:1_18:3)+AcO","PC(18:1_20:1)+AcO","PC(18:1_20:2)+AcO","PC(18:1_20:3)+AcO","PC(18:1_20:4)+AcO","PC(18:1_20:5)+AcO","PC(18:2_18:2)+AcO","PC(18:2_18:3)+AcO","PC(18:2_19:0)+AcO","PC(18:2_20:0)+AcO","PC(18:2_20:1)+AcO","PC(18:2_20:2)+AcO","PC(18:2_20:3)+AcO","PC(18:2_20:4)+AcO","PC(20:0_20:4)+AcO","PC(20:1_20:4)+AcO","PC(20:2_20:4)+AcO","PC(20:3_20:4)+AcO","PC(20:4_20:4)+AcO","PC(O-16:0_16:0)","PC(O-16:0_20:3)","PC(O-16:0_20:4)","PC(O-16:0_22:6)","PC(O-18:0_18:1)","PC(O-18:0_18:2)","PC(O-18:0_20:4)","PC(O-18:0_22:6)","PC(P-16:0_16:0)","PC(P-16:0_16:1)","PC(P-16:0_18:1)","PC(P-16:0_18:2)","PC(P-16:0_22:6)","PC(P-17:0_20:4) (a)","PC(P-18:0_18:2)","PC(P-18:0_20:4)","PC(P-18:0_22:5)","PC(P-18:0_22:6)","PC(P-18:1_18:1)","PC(P-18:1_22:6)","PC(P-20:0_20:4)","PE(14:0_20:4)-H","PE(15:0_18:0)-H","PE(15:0_20:1)-H","PE(15:0_20:2)-H","PE(16:0_16:0)-H","PE(16:0_16:1)-H","PE(16:0_18:1)-H","PE(16:0_18:2)-H","PE(16:0_18:3)-H","PE(16:0_20:2)-H","PE(16:0_20:3)-H","PE(16:0_20:4)-H","PE(16:0_20:5)-H","PE(16:0_22:4)-H","PE(16:0_22:5)-H","PE(16:0_22:6)-H","PE(17:0_18:0)-H","PE(17:0_18:2)-H","PE(17:0_20:0)-H","PE(17:0_20:1)-H","PE(17:0_20:4)-H","PE(17:0_22:4)-H","PE(18:0_18:0)-H","PE(18:0_18:1)-H","PE(18:0_18:2)-H","PE(18:0_18:3)-H","PE(18:0_20:3)-H","PE(18:0_20:4)-H","PE(18:0_20:5)-H","PE(18:0_22:4)-H","PE(18:0_22:5)-H","PE(18:0_22:6)-H","PE(18:1_18:1)-H","PE(18:1_18:2)-H","PE(18:1_18:3)-H","PE(18:1_20:1)-H","PE(18:1_20:3)-H","PE(18:1_20:4)-H","PE(18:1_20:5)-H","PE(18:1_22:4)-H","PE(18:1_22:5)-H","PE(18:1_22:6)-H","PE(18:2_18:2)-H","PE(18:2_18:3)-H","PE(18:2_20:3)-H","PE(18:2_20:4)-H","PE(19:0_20:4)-H","PE(20:1_20:2)-H","PE(20:3_20:4)-H","PE(20:4_20:4)-H","PE(O-16:0_18:1)-H","PE(O-16:0_18:2)-H","PE(O-16:0_20:3)-H","PE(O-16:0_20:4)-H","PE(O-16:0_20:5)-H","PE(O-16:0_22:5)-H","PE(O-16:0_22:6)-H","PE(O-18:0_18:3)-H","PE(O-18:0_22:5)-H","PE(P-16:0/16:0)-H","PE(P-16:0/16:1)-H","PE(P-16:0/18:0)-H","PE(P-16:0/18:1)-H","PE(P-16:0/18:2)-H","PE(P-16:0/18:3)-H","PE(P-16:0/20:1)-H","PE(P-16:0/20:2)-H","PE(P-16:0/20:3)-H","PE(P-16:0/20:4)-H","PE(P-16:0/20:5)-H","PE(P-16:0/22:4)-H","PE(P-16:0/22:5)-H","PE(P-16:0/22:6)-H","PE(P-18:0/16:1)-H","PE(P-18:0/18:0)-H","PE(P-18:0/18:1)-H","PE(P-18:0/18:2)-H","PE(P-18:0/18:3)-H","PE(P-18:0/20:1)-H","PE(P-18:0/20:2)-H","PE(P-18:0/20:3)-H","PE(P-18:0/20:4)-H","PE(P-18:0/20:5)-H","PE(P-18:0/22:5)-H","PE(P-18:0/22:6)-H","PE(P-18:1/16:0)-H","PE(P-18:1/16:1)-H","PE(P-18:1/18:0)-H","PE(P-18:1/18:1)-H","PE(P-18:1/18:2)-H","PE(P-18:1/18:3)-H","PE(P-18:1/20:2)-H","PE(P-18:1/20:3)-H","PE(P-18:1/20:4)-H","PE(P-18:1/20:5)-H","PE(P-18:1/22:4)-H","PE(P-18:1/22:5)-H","PE(P-18:1/22:6)-H","PE(P-18:2/18:2)-H","PE(P-18:2/20:4)-H","PE(P-18:2/22:6)-H","PG(16:0_18:1)-H","PG(16:0_18:2)-H","PG(16:0_20:2)-H","PG(17:0_20:0)-H","PG(17:0_20:1)-H","PG(18:0_18:1)-H","PG(18:0_18:2)-H","PG(18:1_18:1)-H","PG(18:3_20:3)-H","PG(18:3_22:4)-H","PI(14:0_18:0)-H","PI(15:0_17:0)-H","PI(15:0_18:1)-H","PI(15:0_20:2)-H","PI(15:0_22:4)-H","PI(16:0_16:0)-H","PI(16:0_16:1)-H","PI(16:0_20:3)-H","PI(16:0_20:4)-H","PI(16:0_22:4)-H","PI(16:0_22:5)-H","PI(17:0_18:1)-H","PI(17:0_20:0)-H","PI(17:0_20:1)-H","PI(17:0_20:4)-H","PI(17:0_22:6)-H","PI(18:0_18:0)-H","PI(18:0_18:1)-H","PI(18:0_18:2)-H","PI(18:0_18:3)-H","PI(18:0_20:2)-H","PI(18:0_20:3)-H","PI(18:0_20:4)-H","PI(18:0_22:4)-H","PI(18:0_22:5)-H","PI(18:0_22:6)-H","PI(18:1_18:1)-H","PI(18:1_18:2)-H","PI(18:1_20:3)-H","PI(18:1_20:4)-H","PI(18:2_20:5)-H","PI(18:3_20:3)-H","PI(18:3_20:4)-H","PI(18:3_20:5)-H","PI(19:0_20:4)-H","PS(17:0_18:1)-H","PS(17:0_20:0)-H","PS(17:0_20:1)-H","PS(17:0_20:2)-H","Sebacic(10:0)-H","Stearic(18:0)-H"
"1","batch01_QC001",1,1792.368,2009.533,50.077,1.895,12.106,23.112,86.417,95.977,1.565,88.633,17.475,354.237,67.677,1.373,48.993,9.388,81.645,3573.364,963.685,196627.696,723.607,21181.009,896.756,91.859,15851.913,1044.813,215.818,127.949,20731.028,596.938,280.182,8159.983,4841.055,4272.574,55.463,25.723,33.062,78.955,61.008,275.649,444.347,11.851,20.956,25.566,14.487,1.791,273.83,13.946,5.508,300.66,240.915,315.923,5.808,2.83,2.722,18.019,59.171,6.126,9.654,5.152,4.012,0.204,6.587,7.432,2.669,4.589,3.347,29.798,25.062,31.688,10.409,17.979,47.053,415.317,645.883,8419.465,437.305,52.026,63.08,658.642,573.463,90.617,111.011,105.895,6.683,79.926,135.746,11.327,34.991,7935.29,2122.54,138.303,3484.249,31150.59,57739.488,715.92,309.518,1294.877,11063.613,19780.709,475.646,912.757,1871.202,1684.016,136.933,222.658,1333.345,268.503,13.601,166.657,404.53,483.587,288.648,681.898,5988.237,28482.921,243.52,64.896,747.294,7082.59,17812.263,518.616,859.233,1325.656,4807.749,8799.41,101.341,113.519,216.684,1908.253,4343.31,120.919,2883.659,40.388,45.548,100.54,178.264,139.157,481.327,948.248,217.843,200.658,210.661,150.879,310.881,349.123,612.55,2663.992,104.987,443.894,1197.734,2217.892,139.412,365.742,95.573,1350.238,2923.073,148.518,751.398,1829.83,4259.813,250.237,215.864,297.868,49.304,434.833,1.112,7.71,5.358,5.981,4.88,10.311,122.214,249.38,5.712,6.506,38.009,203.128,3.691,31.405,66.744,68.434,5.405,2.751,251.913,42.336,4.862,4.985,95.731,1768.244,640.172,8.367,127.087,568.65,16.502,32.11,57.894,50.611,117.54,194.235,4.275,3.457,20.551,122.24,2.053,6.192,12.357,13.069,48.159,1.15,4.057,13.912,0.963,0.167,10.367,2.994,13.457,27.53,8.65,78.62,3.336,50.719,15.927,1.481,24.163,5.807,3.724,0.693,87.854,247.406,1.862,1.919,4.085,74.212,458.162,10.332,87.938,135.396,67.484,7.534,4.292,113.06,421.116,4.342,2.334,6.874,116.457,760.649,26.949,101.148,76.958,22.004,5.883,2.173,82.95,196.859,3.745,4.444,51.079,422.781,8.697,25.162,47.504,42.337,10.711,18.622,0.834,8.935,1.967,0.503,271.326,38.373,8.037,6.31,2.014,13.819,7.513,5.29,18.478,5.647,16.984,41.181,74.516,71.492,75.887,186.596,20.255,19.694,20.916,915.415,110.412,68.58,8.63,63.678,524.685,1450.581,14.861,63.205,741.307,2408.391,54.22,66.973,11.149,516.66,258.219,58.737,167.696,13.516,14.282,11.523,4.251,15.821,2328.024,1656.698,458.141,394.519,94.224,4889.853
"2","batch01_QC002",1,1737.971,1971.275,46.281,3.354,15.29,25.354,88.931,94.595,1.695,87.385,16.345,349.064,69.809,1.654,41.24,10.777,81.512,3577.357,942.377,187291.036,668.642,20839.314,874.11,74.997,15795.377,1037.604,217.086,126.791,20515.458,599.846,286.378,8238.968,4748.108,4290.389,67.554,13.307,32.167,55.725,64.991,267.794,428.683,13.334,23.42,29.506,19.759,1.021,281.49,19.275,5.145,301.795,233.48,305.496,6.936,3.819,2.959,17.08,58.249,4.131,9.715,3.829,2.528,0.255,5.791,8.53,3.42,4.318,3.996,31.433,25.291,30.134,7.871,17.658,52.815,455.87,657.453,8607.246,479.493,66.827,75.271,644.58,615.103,84.062,171.027,102.746,2.707,66.366,104.14,25.629,43.15,7634.692,2067.472,179.103,3493.908,31297.426,57807.78,632.697,305.922,1272.148,11229.739,19300.7,503.988,1141.566,2085.797,1737.265,173.616,162.907,1285.096,254.399,18.108,129.673,308.274,553.051,321.036,773.639,5618.472,27693.572,237.145,45.913,758.788,7265.073,18684.846,530.924,925.375,1463.024,4640.72,8730.389,74.82,90.949,255.203,1876.369,4523.577,86.723,2936.672,24.988,60.289,104.776,133.256,165.974,335.757,848.963,184.185,263.468,224.088,187.297,384.35,348.732,574.629,2750.33,138.878,452.977,1187.268,2328.666,127.299,356.018,117.126,1366.582,2839.035,184.364,665.092,1697.67,4336.217,295.837,203.449,272.844,46.863,504.841,1.048,9.126,3.709,7.54,6.568,10.45,118.84,240.819,7.149,4.706,35.689,194.755,3.778,29.342,63.937,65.56,8.851,2.996,246.039,40.719,6.052,4.544,106.937,1807.035,667.203,9.331,120.108,576.879,13.643,34.014,57.141,48.556,136.379,196.163,3.191,1.782,22.634,122.58,2.724,4.803,11.771,13.885,42.019,0.863,3.765,13.164,0.347,0.911,9.898,2.835,11.166,22.043,12.423,81.923,4.796,49.028,16.882,1.946,26.513,2.947,3.306,1.635,82.894,241.308,2.752,1.772,3.98,73.368,465.858,8.442,99.607,133.125,61.99,6.276,2.748,116.804,411.661,7.342,3.702,5.038,114.251,808.878,32.902,93.427,76.037,22.321,5.386,2.228,89.915,200.535,2.737,2.854,56.177,405.806,8.31,30.085,44.957,39.333,8.64,20.423,3.547,8.799,1.757,1.044,282.69,37.75,9.95,5.994,1.947,14.269,7.774,4.643,15.445,4.644,12.08,43.063,82.522,67.434,75.332,181.741,24.065,23.921,17.125,965.166,109.691,69.863,5.731,59.021,494.904,1325.269,18.204,56.068,652.708,2205.003,54.905,60.554,13.384,506.7,246.802,47.616,166.735,12.199,16.221,15.129,8.531,18.569,2402.879,1557.189,342.408,376.657,86.854,4879.658
"3","batch01_QC003",1,1788.431,1903.923,47.311,2.518,15.201,21.877,81.096,87.461,1.252,92.444,15.902,342.085,69.021,2.071,44.391,10.726,89.19,3753.491,910.647,197401.066,923.974,19952.02,905.058,80.425,15899.186,1003.993,207.922,140.2,20020.909,590.598,320.459,8007.515,4741.967,4161.227,65.947,28.593,25.492,63.38,64.001,280.338,450.122,15.015,26.01,36.893,14.084,0.929,264.573,17.458,4.732,314.242,226.48,326.197,6.233,3.792,3.022,17.8,61.006,5.986,9.333,4.306,2.483,0.216,8.005,8.744,3.157,5.122,3.534,28.733,24.8,30.628,8.195,17.423,32.327,330.841,695.931,8280.468,433.807,54.558,61.989,712.825,683.751,95.52,75.344,96.015,11.683,63.944,104.107,28.249,48.998,7361.777,1865.555,86.554,3343.969,32472.755,58619.426,575.958,242.694,1323.862,11150.162,19367.85,588.627,925.206,1727.614,1483.294,187.166,226.901,1335.343,301.124,10.706,199.552,364.436,620.888,242.077,735.962,5825.966,27334.722,251.43,52.215,732.504,7404.498,18324.074,519.686,787.424,1118.017,4746.059,8684.684,70.555,56.191,330.136,2020.206,4533.412,125.011,2818.267,27.795,37.326,64.889,163.993,132.869,338.428,919.503,188.058,272.397,267.731,193.33,331.221,329.441,537.346,2754.817,141.302,517.493,1245.886,2072.411,97.221,262.373,85.9,1339.699,2982.568,120.218,618.064,1752.277,4411.207,296.554,171.786,256.473,64.034,436.598,1.083,8.856,4.245,8.259,3.954,12.117,119.491,232.091,7.052,4.615,33.559,196.724,3.916,33.173,68.5,66.373,7.918,2.731,255.67,53.428,11.029,4.063,95.697,1772.689,660.979,8.496,122.513,547.41,10.588,32.899,52.727,55.668,133.293,196.345,3.407,1.094,20.383,118.989,2.523,8.401,11.139,11.633,44.385,1.556,3.564,13.42,1.965,0.106,8.82,1.579,13.62,25.951,9.603,81.137,2.774,51.318,18.757,1.346,24.755,3.748,1.743,1.714,87.149,231.905,1.467,0.622,5.327,72.161,450.623,10.018,86.085,142.706,69.533,9.171,3.729,119.72,438.496,5.369,1.78,5.084,109.591,734.132,28.388,98.071,73.358,21.583,5.254,2.44,76.688,211.338,3.209,1.731,49.657,407.743,9.658,32.001,48.953,40.828,12.409,16.387,1.908,9.66,2.344,0.433,286.656,38.435,8.531,6.148,1.357,14.302,6.351,5.219,21.187,4.991,11.121,40.254,71.962,60.042,70.043,194.184,15.214,25.093,23.268,927.409,119.546,67.747,6.777,55.867,457.983,1264.55,15.142,68.013,668.37,2269.294,49.776,55.843,13.076,473.729,232.295,55.825,166.138,14.394,18.662,14.609,7.599,18.065,2323.764,1752.202,390.139,366.781,84.543,4602.975
"4","batch01_QC004",1,1704.789,1857.215,37.178,2.956,13.134,21.973,78.958,79.407,1.739,75.296,12.909,310.503,62.955,2.309,41.34,11.677,77.52,3632.366,907.108,180094.608,842.835,19428.421,965.414,78.234,16222.448,988.979,216.223,114.305,19901.12,571.631,339.422,8020.148,4803.151,4171.312,66.709,18.884,19.208,38.679,65.144,257.275,430.053,13.732,29.664,28.743,22.209,0.621,275.844,13.291,6.819,291.104,221.385,308.471,6.144,3.227,3.256,16.825,57.337,5.05,7.125,6.401,2.79,0.477,8.088,10.533,3.866,3.991,3.91,29.414,24.433,30.229,6.873,15.871,69.576,578.766,710.084,8312.412,440.62,58.229,36.716,581.856,548.587,74.345,126.267,95.113,5.631,57.089,92.83,34.047,44.458,7100.702,1852.651,162.133,3118.207,29794.924,55279.482,552.053,218.028,1279.32,10555.145,19291.214,447.165,889.426,1729.698,1440.909,179.128,186.109,1466.37,264.044,10.551,155.618,394.352,464.36,248.446,622.033,5414.865,26203.899,246.682,61.401,714.713,6574.567,18666.74,525.326,743.037,1048.24,4587.075,8218.688,86.936,65.418,234.999,2014.419,4335.773,79.006,2675.392,17.911,57.639,91.474,115.869,145.958,370.74,940.257,156.433,235.838,188.671,218.83,315.945,382.192,488.849,2732.623,113.149,523.312,1042.462,2201.407,102.351,309.041,88.662,1394.414,2900.115,112.762,729.726,1720.105,4327.576,257.118,174.288,266.902,42.361,348.493,0.471,7.515,5.544,7.389,6.508,9.539,110.966,216.92,5.932,5.285,31.833,197.146,3.152,36.617,59.172,65.111,7.125,3.747,230.725,44.113,7.18,6.137,94.697,1702.541,644.866,11.564,119.751,543.878,9.491,32.804,55.36,49.77,121.087,195.543,3.116,2.678,20.422,109.628,3.093,4.976,11.305,10.569,42.488,0.997,1.871,12.879,0.636,10.262,8.45,2.865,10.788,24.017,7.997,77.997,4.231,50.906,17.493,1.661,23.586,4.76,2.259,2.031,80.34,219.266,2.418,2.897,4.322,73.171,443.692,9.836,89.102,137.724,70.933,6.795,2.064,111.68,396.394,5.663,3.058,4.921,105.322,747.2,28.397,93.654,70.206,20.201,4.162,1.884,71.354,187.438,2.39,2.587,49.96,404.32,11.171,24.709,38.12,43.111,11.547,20.047,0.921,8.261,1.486,0.869,275.137,36.273,6.927,6.981,1.775,14.51,7.841,2.51,18.007,2.908,9.555,37.592,68.905,64.024,64.913,163.75,17.741,21.829,13.901,921.177,113.82,51.215,3.617,51.931,425.067,1088.695,13.147,52.607,577.201,1974.858,39.69,45.754,10.984,432.339,204.486,46.178,134.611,10.272,19.869,17.254,8.082,12.119,2176.865,1700.373,422.89,356.405,85.221,4524.832
"5","batch01_QC005",1,1733.888,1887.621,41.334,3.03,14.406,18.918,85.132,90.139,1.252,85.779,17.166,318.78,66.249,1.791,39.996,11.029,69.22,3620.348,926.513,170134.372,728.126,20125.888,980.262,78.284,16801.38,1032.265,184.524,105.078,19107.023,550.223,307.53,7818.946,4632.927,4152.884,50.15,17.483,43.063,52.189,66.457,252.875,434.658,13.96,15.208,26.072,12.37,1.117,280.021,13.316,6.626,301.667,228.197,315.519,6.252,3.604,3.403,14.804,53.795,5.188,8.404,4.808,4.002,0.248,6.856,8.331,1.877,4.524,3.219,31.204,24.749,32.227,7.977,16.408,118.355,866.621,702.299,8612.902,376.802,54.916,61.623,599.337,539.629,50.864,125.82,131.084,5.51,75.796,91.555,14.32,31.022,7128.692,1827.705,164.08,3334.052,30204.293,56499.369,632.83,202.081,1222.604,10176.722,19409.66,504.255,866.899,1655.083,1572.263,143.734,186.56,1390.873,308.04,27.195,135.717,341.853,482.719,289.103,659.379,5517.956,25975.592,226.703,73.469,656.859,6600.062,16743.603,545.246,714.222,1206.191,4448.672,8118.565,75.301,93.383,225.089,1749.102,4240.289,138.342,2764.295,34.708,27.196,71.869,109.392,134.031,411.734,943.324,157.728,251.659,179.128,232.094,338.301,390.576,490.466,2742.403,114.871,495.203,1185.873,2159.754,90.806,287.265,71.14,1254.68,2866.883,121.233,619.552,1447.845,4105.771,246.703,140.256,255.965,38.195,319.908,0.636,8.306,4.649,5.048,4.971,10.139,116.67,230.832,7.166,4.14,33.677,199.733,3.704,28.882,61.175,61.961,9.819,4.04,231.596,32.482,6.969,4.677,97.163,1672.644,648.626,7.871,105.748,506.2,9.209,31.4,52.795,52.171,126.996,188.027,2.903,2.859,23.988,124.727,3.603,4.194,7.589,10.584,41.92,0.746,2.551,10.883,0.907,0.874,8.493,2.146,14.653,23.949,11.097,71.277,3.65,51.032,17.719,0.908,23.086,3.938,4.027,1.384,76.618,222.716,2.69,3.901,3.514,68.299,423.377,12.08,84.913,127.813,65.857,7.388,2.892,112.812,413.967,5.981,2.087,4.252,97.537,758.261,26.111,89.39,75.808,18.819,4.873,3.054,73.053,188.517,3.59,3.791,54.133,408.729,10.426,26.997,44.927,35.597,9.886,15.582,1.628,7.586,2.22,0.832,273.243,34.633,7.096,5.282,1.64,14.995,7.675,1.301,14.589,4.454,8.591,27.42,74.755,66.202,64.482,167.422,17.681,14.262,14.572,843.227,112.345,63.179,3.133,51.166,465.099,1307.036,13.834,52.235,609.553,1976.811,47.425,57.235,15.321,490.524,223.639,53.127,147.771,12.628,18.078,15.008,9.317,17.167,2091.295,1641.201,375.677,327.831,78.425,4595.616
"6","batch01_QC006",1,1726.067,1918.613,38.259,2.35,14.491,21.116,79.633,80.242,2.09,86.432,16.877,331.179,63.054,1.863,37.678,10.158,75.539,3464.825,936.404,168103.9,687.421,20158.101,968.674,84.57,16605.005,1029.053,188.272,100.725,18978.434,567.89,279.124,7861.281,4541.036,4045.662,63.397,20.368,24.659,51.381,58.511,261.807,383.729,9.451,34.602,25.753,15.048,1.83,261.685,15.72,5.959,289.055,216.611,295.079,5.003,4.865,2.399,17.44,58.112,5.058,8.243,4.639,4.325,0.123,7.078,6.252,2.78,4.625,3.017,32.146,24.453,30.982,8.822,17.376,199.227,1098.429,679.738,8685.417,438.854,76.115,60.765,690.409,540.983,101.322,141.491,133.542,1.733,63.034,98.15,28.762,61.685,7019.594,2024.416,159.24,3095,29987.615,55576.225,572.325,225.682,1194.682,10335.525,18926.68,552.2,1065.746,1834.67,1501.82,155.169,188.773,1336.697,323.093,16.932,221.704,301.126,536.218,237.659,663.52,5563.78,26064.592,220.197,53.758,599.099,6614.087,16999.51,571.979,847.014,1174.81,4329.286,8539.398,104.634,88.034,256.033,1913.657,4005.826,93.61,2537.141,39.245,33.215,87.692,114.218,113.946,361.626,1043.52,182.943,196.401,196.92,209.55,315.07,386.465,425.27,2405.356,110.183,423.903,945.672,2017.361,141.613,388.667,92.692,1124.507,2438.717,139.867,597.626,1462.607,4062.974,201.351,214.275,242.084,61.038,439.428,0.478,7.276,4.572,7.955,6.176,8.788,113.219,218.798,6.266,5.188,28.578,180.361,2.9,30.664,61.102,75.518,7.622,3.362,245.263,46.871,8.154,4.212,91.467,1699.658,630.743,8.874,110.411,505.848,14.297,27.828,49.515,56.499,127.78,179.281,4.969,2.362,17.804,119.277,3.066,8.032,13.154,11.015,41.523,0.974,2.047,10.813,0.607,1.521,8.465,0.886,9.074,24.521,10.441,77.365,2.893,43.206,23.35,1.036,25.11,3.431,4.284,1.477,75.563,225.685,1.969,1.94,3.538,70.027,400.467,10.163,84.4,128.307,64.302,6.984,2.933,112.121,389.513,4.965,4.686,5.692,104.712,760.704,23.556,87.803,72.055,22.062,4.679,2.281,67.692,191.821,2.861,2.467,44.51,390.658,10.303,28.279,47.626,38.271,9.08,18.621,0.966,8.003,1.818,1.116,277.926,36.065,6.32,4.887,1.8,15.084,7.134,3.453,18.036,3.919,13.153,33.89,81.284,64.013,71.534,172.419,19.36,21.33,14.174,949.775,118.038,56.191,3.991,52.266,468.48,1259.81,14.47,53.286,593.271,1983.83,54.952,55.394,10.397,485.853,225.304,50.543,146.56,12.461,18.396,17.541,7.309,12.756,2386.149,1774.013,374.651,351.18,79.185,4672.691
"7","batch01_QC007",1,1719.724,1899.603,41.317,3.063,11.271,19.227,79.176,84.918,1.95,77.972,15.424,323.552,63.925,2.254,38.681,9.181,69.586,3577.299,928.524,166325.578,719.806,20023.621,941.221,94.372,16330.981,1001.682,205.585,109.605,19212.537,575.733,288.205,7594.541,4468.949,3940.017,58.339,25.946,29.038,59.022,60.011,250.394,411.72,15.617,16.188,29.827,13.89,2.228,253.989,13.256,4.943,281.082,209.164,302.986,6.771,2.97,3.743,17.609,53.522,4.981,7.342,4.847,3.288,0.226,7.346,7.362,2.575,4.62,3.193,31.023,24.834,31.387,7.683,17.935,182.781,978.722,685.209,8808.504,417.646,63.411,52.932,638.991,534.01,71.301,111.677,104.776,7.113,66.748,93.466,29.485,32.051,7199.881,1940.82,143.013,3081.058,30089.209,55312.492,653.054,239.31,1338.083,10799.889,20273.75,462.9,841.771,1677.658,1486.637,168.419,200.904,1197.542,263.549,25.665,131.676,321.688,586.457,257.244,572.43,5673.15,26007.288,256.114,58.87,694.423,6619.856,18225.72,546.332,748.45,1221.587,4369.164,8249.528,87.319,30.815,248.808,1937.832,4273.3,111.34,2633.736,48.315,57.178,98.928,131.99,89.338,342.893,1029.308,153.579,238.397,206.829,190.419,354.86,310.103,576.125,2835.322,82.89,337.925,1176.072,2260.077,129.83,313.494,74.785,1112.222,2493.477,109.191,590.251,1393.276,4134.102,191.622,126.695,250.754,61.281,343.025,0.957,7.979,6.49,7.657,6.2,6.687,108.418,237.511,5.132,4.533,35.54,177.906,3.747,31.044,67.794,62.939,7.881,3.358,245.583,44.989,4.436,6.636,94.023,1708.373,652.984,8.454,121.811,523.821,10.552,30.189,51.802,45.871,114.896,168.37,3.142,2.986,16.023,108.666,2.857,5.137,11.775,13.825,40.161,1.217,2.565,14.48,0.306,0.745,9.979,2.251,13.414,24.066,8.789,73.841,4.263,44.057,20.587,1.816,21.862,2.793,3.792,1.637,76.629,228.882,2.728,1.639,3.112,63.998,419.515,10.432,85.827,128.293,65.199,7.64,1.547,97.368,370.602,4.19,1.78,5.937,109.497,711.093,26.998,83.842,68.071,23.298,4.485,2.55,66.848,181.395,2.438,1.82,47.945,403.393,9.16,26.082,36.266,39.181,9.893,17.549,0.526,8.648,2.156,0.668,273.948,36.37,8.601,5.542,1.832,12.473,8.053,1.121,15.214,2.851,12.878,26.075,66.957,61.134,70.328,178.383,16.919,16.045,15.439,937.285,114.234,62.011,4.217,49.103,460.703,1243.739,12.737,52.947,610.669,2023.937,44.162,58.799,14.445,484.879,213.102,49.202,150.224,9.26,21.589,14.871,5.638,12.242,2026.654,1653.087,419.621,285.999,83.441,4625.141
