name,batch01_CHUV_P001,batch01_CHUV_P002,batch01_CHUV_P003,batch01_CHUV_P004,batch01_CHUV_P005,batch01_CHUV_P006,batch01_CHUV_P007,batch01_CHUV_P008,batch01_CHUV_P009,batch01_CHUV_P010,batch01_CHUV_P011,batch01_CHUV_P012,batch01_CHUV_P013,batch01_CHUV_P014,batch01_CHUV_P015,batch01_CHUV_P016,batch01_CHUV_P017,batch01_CHUV_P018,batch01_CHUV_P019,batch01_CHUV_P020,batch01_CHUV_P021,batch01_F_P001,batch01_F_P002,batch01_F_P003,batch01_F_P004,batch01_F_P005,batch01_F_P006,batch01_F_P007,batch01_F_P008,batch01_F_P009,batch01_F_P010,batch01_F_P011,batch01_F_P012,batch01_F_P013,batch01_F_P014,batch01_F_P015,batch01_F_P016,batch01_F_P017,batch01_F_P018,batch01_F_P019,batch01_F_P020,batch01_F_P021,batch01_M_P001,batch01_M_P002,batch01_M_P003,batch01_M_P004,batch01_M_P005,batch01_M_P006,batch01_M_P007,batch01_M_P008,batch01_M_P009,batch01_M_P010,batch01_M_P011,batch01_M_P012,batch01_M_P013,batch01_M_P014,batch01_M_P015,batch01_M_P016,batch01_M_P017,batch01_M_P018,batch01_M_P019,batch01_M_P020,batch01_M_P021,batch01_NAT_P001,batch01_NAT_P002,batch01_NAT_P003,batch01_NAT_P004,batch01_NAT_P005,batch01_NAT_P006,batch01_NAT_P007,batch01_NAT_P008,batch01_NAT_P009,batch01_NAT_P010,batch01_NAT_P011,batch01_NAT_P012,batch01_NAT_P013,batch01_NAT_P014,batch01_NAT_P015,batch01_NAT_P016,batch01_NAT_P017,batch01_NAT_P018,batch01_NAT_P019,batch01_NAT_P020,batch01_NAT_P021,batch01_QC001,batch01_QC002,batch01_QC003,batch01_QC004,batch01_QC005,batch01_QC006,batch01_QC007,batch01_QC008,batch01_QC009,batch01_QC010,batch01_QC011
CE(16:1)+H,2738.597,2835.008,923.741,1841.471,1028.764,8162.243,2026.725,2008.421,2933.957,2417.346,2650.808,622.9,1130.924,1372.209,1218.841,1489.994,2202.943,1356.348,361.151,661.86,5047.978,799.581,772.114,463.004,2032.953,0.1,0.1,1048.092,0.1,1735.837,473.743,488.465,253.064,1513.197,4987.985,1446.628,714.927,1672.241,375.707,417.536,288.766,616.163,1802.686,4456.263,716.229,1339.688,7759.916,1798.738,3383.921,2635.248,0.1,640.37,955.956,1279.979,1611.67,7292.541,872.841,243.862,767.43,0.1,11625.657,5165.377,0.1,946.409,1024.487,744.888,965.949,1156.025,1054.889,1369.92,1626.209,1029.833,3884.91,1710.87,534.457,3128.703,424.688,1143.322,2326.152,986.853,622.922,2194.754,2278.584,852.393,476.714,2229.72,1131.568,938.813,1538.527,1649.121,2201.042,1496.476,1342.24,1270.97,1988.534
CE(18:1)+H,67852.564,34041.296,24626.867,53669.455,116954.42,117083.692,26897.21,39106.984,53107.696,22311.21,48674.669,65177.688,30785.251,28475.94,36094.993,26803.274,34210.802,29998.758,32781.506,30503.537,77904.082,13214.323,10834.343,12500.138,22561.002,16157.453,17127.615,12954.198,45755.076,8825.616,11252.502,14359.273,5707.183,9979.563,32456.775,13391.433,7151.012,32174.094,11744.587,8405.826,11952.623,7414.943,33515.544,48992.156,25898.393,38456.704,121663.498,38529.246,46695.861,44568.065,26458.571,26916.707,28665.872,44418.801,46027.494,34481.538,62172.05,25344.375,34097.364,179855.824,74002.231,59537.133,153207.816,14308.268,30846.768,18633.347,29890.077,15026.488,19511.794,15591.219,39876.971,12140.105,67260.5,11532.211,13774.205,31142.309,16429.767,13004.509,11630.848,10983.879,27689.147,13545.919,41041.083,24222.007,12388.015,23006.64,16260.07,14384.183,14603.91,16953.814,32682.983,24024.966,25461.664,21324.292,22103.83
CE(18:2)+H,199834.323,108699.598,76902.989,149816.009,328668.315,409673.87,91474.122,100222.67,134423.851,71420.354,136773.239,189975.185,99771.329,103420.656,109515.033,117618.688,107086.521,90724.655,102979.807,87999.672,191884.489,134297.701,149648.365,109649.307,215059.546,143312.378,144379.618,101594.942,348315.479,109872.187,90291.836,169482.114,72091.122,96897.798,283942.824,108019.322,95826.951,241536.704,95875.169,68115.511,106134.102,87523.906,138699.944,131958.809,88739.339,105330.615,450001.618,155081.757,148934.717,164971.876,147175.092,100738.368,85132.265,99820.17,166577.019,139075.585,171377.193,92912.8,123432.11,814496.861,234379.058,205126.218,420699.994,102541.434,152810.31,125534.242,181587.574,101509.483,103445.483,101713.859,299328.29,116274.807,377631.241,89727.687,99946.997,191103.401,117232.449,108432.37,78871.705,76100.256,183810.12,91651.269,236186.413,159395.629,83139.565,143272.347,107134.342,109886.252,115679.616,124156.131,205430.031,183134.592,153989.07,200857.385,144147.034
CE(18:3)+H,44272.631,27070.298,16748.125,38632.649,87561.915,102638.543,24582.54,25563.199,37612.82,22619.124,37281.22,42660.097,21559.966,23261.819,24411.756,26757.785,32530.513,20703.219,23721.625,21872.721,41779.365,5717.129,10003.081,2770.849,6499.057,6958.714,6342.025,4763.437,10699.735,3055.654,4350.073,6397.454,2226.567,2641.124,10415.474,4400.978,2792.359,8692.978,6165.514,3070.904,3927.647,5026.931,47200.507,39716.886,22371.24,43893.292,143659.246,48530.762,74402.105,59581.846,41793.571,33497.625,24283.971,45554.033,57255.47,56096.898,58151.768,36220.194,70180.356,290325.565,87031.935,106924.111,177204.234,12089.693,20556.085,16092.781,21310.92,13674.997,12453.633,15537.465,31325.884,14303.754,62315.835,15709.123,13929.079,31992.133,12937.978,11618.894,9460.67,10336.6,26802.04,10830.796,41020.025,22560.068,4179.062,7555.748,5220.127,6061.032,6878.797,6395.498,10045.903,10021.429,7874.188,10876.564,11361.582
CE(20:3)+H,3730.519,3695.407,4020.256,7117.425,24429.393,24241.953,4562.298,8037.069,9470.592,3571.015,5133.781,9652.403,7113.269,8420.949,7305.574,7140.485,5237.41,4352.353,6375.861,4766.011,13965.615,2566.249,4103.897,4062.376,5587.132,5034.262,3354.554,2066.859,9284.92,3266.499,2169.931,3612.17,2510.239,1736.987,7512.319,4410.136,2463.316,3580.302,2600.725,3276.858,3404.522,3039.306,5566.952,6038.831,4919.415,3436.451,8676.905,15840.009,7252.054,10040.13,3682.268,7284.25,4571.565,6570.704,10483.97,10694.367,5712.338,6980.427,15414.979,52652.77,22950.443,11154.029,43114.027,1543.365,5568.393,5885.969,4578.15,4606.197,3087.006,3454.468,9685.253,4716.162,15380.854,4372.568,2437.054,8758.759,2747.09,1914.835,2614.184,1700.718,8933.997,4422.795,7053.96,3100.732,1492.868,4822.162,5288.644,3005.057,3934.989,5111.026,9900.856,6176.245,4177.206,7343.379,4958.852
CE(20:4)+H,26496.366,16292.688,13866.498,24240.714,58239.201,54005.566,18773.332,21493.656,28906.534,11982.733,17178.67,30675.287,14176.296,15798.179,19504.013,13501.518,21537.807,16233.248,14143.563,12361.645,34715.969,23036.109,24202.084,16702.568,37593.004,26194.994,22919.311,19744.003,54946.474,17677.472,13197.109,26665.518,7885.994,16853.079,43450.587,20490.45,19522.175,40729.621,22454.74,12858.758,14912.573,13298.057,26402.586,16376.722,14855.48,22170.91,97613.538,21472.368,24026.26,29504.681,16520.992,13519.067,9067.485,18139.202,17831.392,20093.241,32253.877,14760.225,21534.413,139562.042,25599.85,32991.406,91976.148,21753.246,29902.479,24536.551,32414.94,17494.869,19746.254,26122.519,62880.017,23480.163,93500.61,16089.006,20654.033,43511.322,24998.716,22418.138,18839.492,20711.396,31230.2,17234.533,38178.445,32746.002,20668.458,34954.146,24115.599,20950.776,32952.451,32189.158,51312.86,34580.535,33312.055,46733.287,36263.989
CE(22:5)+H,12975.44,8105.972,7119.022,15671.571,29856.217,27897.906,6964.442,7728.781,11213.033,6020.857,11615.905,8103.78,7861.63,6337.153,8876.793,8073.241,8113.205,8635.836,7103.555,7944.791,19423.088,2006.503,660.173,546.359,1704.096,1781.429,598.572,764.213,5041.336,699.923,317.128,732.015,349.161,342.588,3714.344,1724.022,1547.62,4155.844,725.156,980.45,991.256,750.506,14487.795,9229.214,6016.018,6464.457,37558.9,11845.269,7912.177,13922.892,11315.195,3604.243,7174.463,5919.938,14972.423,9885.228,14009.964,4526.356,5501.823,37327.632,19144.529,15889.683,39262.805,2520.578,3867.278,3004.934,5709.17,3840.76,2049.336,3026.546,6733.011,3187.137,13377.196,2868.462,3012.981,6600.203,2944.804,3044.164,2696.008,832.222,4208.671,172.088,5791.069,4016.501,271.756,767.735,998.33,839.377,951.883,1844.885,128.155,562.792,654.212,2061.033,756.848
CE(22:6)+H,22272.865,8448.885,7402.523,21498.999,41221.02,39614.924,10211.331,10618.173,14277.428,6405.385,11768.341,14705.251,11691.707,10388.87,14884.213,12097.999,9947.093,8559.64,9767.74,11095.026,22053.085,1444.169,1063.389,1681.335,1310.093,1529.437,4123.867,1534.358,2517.578,1959.918,2074.461,1496.247,677.153,1476.508,2888.66,2259.339,1393.943,4651.016,959.227,1097.33,993.271,2176.125,20133.314,23892.152,13135.707,20194.758,53541.523,25372.822,23530.57,25184.012,22876.061,18166.489,13946.896,14111.568,33621.985,26205.396,36680.15,15065.833,27050.673,176243.135,45296.607,37213.956,83358.248,6786.038,17717.757,11697.683,18413.454,9951.391,12181.678,11592.27,36656.944,15047.821,44237.542,9241.153,10995.092,26801.564,11898.971,12536.669,9237.334,7226.524,19788.444,10986.833,26697.669,19835.675,2493.582,3962.227,1649.234,2900.479,2293.418,2159.869,4013.387,5407.228,4562.512,7533.983,5430.177
CER(16:0)+H,41.582,42.542,43.407,42.337,38.17,38.193,39.829,34.982,40.699,44.671,38.861,30.937,44.044,40.482,38.907,43.061,32.82,38.732,44.017,36.115,36.203,45.132,40.904,31.547,43.128,42.593,32.595,35.735,43.466,36.844,35.88,35.47,41.421,32.676,36.846,40.537,39.213,37.364,34.027,40.426,35.287,46.143,39.461,41.499,47.401,47.946,45.089,45.908,46.044,47.265,41.991,48.427,45.09,45.609,42.549,48.243,41.911,48.544,42.795,45.98,49.699,50.406,47.059,54.471,62.057,52.414,48.603,47.329,45.671,44.849,57.211,56.908,53.027,53.731,47.32,44.57,47.612,45.812,50.125,55.56,47.041,48.809,47.427,48.77,37.516,38.594,36.739,44.847,43.591,38.53,44.303,48.444,37.309,35.981,39.519
CER(18:0)+H,9.443,9.868,7.527,7.427,7.923,6.866,5.596,6.224,7.47,3.236,7.724,4.628,7.141,5.895,6.638,7.153,9.146,5.689,6.719,3.863,6.808,8.637,8.984,6.936,6.28,9.545,7.674,8.357,10.918,10.094,7.157,6.122,11.765,8.106,10.748,10.505,10.351,8.504,10.127,8.391,10.42,10.774,18.864,15.798,12.697,15.752,17.842,15.722,16.493,13.914,14.111,13.85,13.991,18.87,15.522,20.003,17.954,17.56,15.11,12.413,15.864,17.238,13.666,16.098,15.464,12.334,13.721,14.661,13.913,19.151,16.5,15.878,14.727,11.869,19.333,9.9,15.552,13.151,15.463,13.914,16.791,14.391,18.764,12.43,9.456,15.509,11.864,15.499,10.912,9.956,10.573,14.529,12.886,9.604,11.126
CER(20:0)+H,7.806,10.013,9.31,8.255,9.815,9.861,11.032,8.989,11.546,11.019,11.732,12.888,13.719,14.536,8.996,10.102,10.137,13.314,12.201,10.007,11.061,9.223,11.92,11.802,14.103,8.615,9.517,10.833,8.072,8.424,10.894,9.105,7.086,7.594,7.938,13.869,8.91,12.19,8.492,9.175,9.561,11.396,13.267,15.334,15.16,10.761,19.61,20.438,14.467,13.514,13.251,15.317,14.433,12.999,13.525,15.621,12.415,12.48,16.221,11.474,20.884,17.184,16.264,13.689,17.914,13.464,16.856,14.939,15.435,16.806,19.208,16.085,16.668,15.233,12.263,13.378,10.578,15.8,17.378,11.592,13.135,17.994,21.123,18.702,13.701,16.356,15.203,11.613,9.222,10.795,10.446,10.355,12.654,13.232,14.695
CER(22:0)+H,182.454,200.185,175.652,200.018,182.332,178.924,201.433,189.842,169.248,189.963,173.145,191.112,186.724,182.18,201.568,188.452,168.183,189.619,172.053,184.774,172.689,99.114,102.081,107.4,111.043,100.465,105.938,103.377,99.611,93.815,101.776,109.846,103.342,101.52,99.756,102.733,96.315,104.06,109.959,90.77,94.585,109.7,165.021,159.261,150.603,146.597,157.875,128.416,141.107,152.033,169.855,138.984,143.619,141.797,168.779,156.685,154.36,171.211,160.213,156.72,183.279,157.336,163.903,176.572,169.851,151.818,155.802,159.717,172.488,153.618,151.366,174.997,160.18,154.132,148.156,129.724,138.76,163.208,167.709,147.73,143.808,170.421,178.418,150.356,126.279,119.97,111.359,125.547,119.415,111.986,124.311,128.018,117.24,135.695,117.304
CER(22:1)+H,29.902,38.077,32.874,25.991,33.197,35.346,26.171,29.116,25.775,29.164,27.35,31.604,29.919,34.599,37.371,36.818,23.861,37.603,18.848,26.858,26.356,18.4,14.809,18.599,25.796,21.188,14.475,21.262,16.622,16.777,19.007,14.855,14.445,18.636,13.763,16.902,17.609,18.313,24.312,17.771,15.154,18.011,38.165,35.858,27.855,35.512,31.952,35.18,33.581,40.666,28.248,32.277,29.377,33.945,43.218,33.695,32.271,34.45,26.673,26.593,41.184,35.526,36.097,42.88,37.23,31.193,33.624,43.749,42.756,36.371,34.784,48.125,49.465,40.048,35.351,33.618,41.07,36.493,33.227,28.977,37.162,41.578,34.286,26.898,22.589,24.575,20.097,30.446,27.511,16.138,20.583,23.671,24.529,22.218,23.735
CER(24:0)+H,626.197,648.287,556.629,621.781,615.006,593.169,673.736,622.83,641.264,619.934,665.343,602.557,634.441,585.153,624.452,668.732,570.402,628.046,659.356,628.41,611.689,295.937,292.703,263.81,294.671,280.245,304.267,309.803,290.123,242.547,293.605,305.237,272.933,297.504,270.988,272.388,273.242,290.397,270.324,277.595,276.267,292.985,531.394,539.931,529.254,548.989,520.531,532.736,538.107,481.434,508.638,536.605,463.593,527.827,485.044,495.886,490.303,517.437,562.303,574.775,539.991,525.225,481.974,541.826,541.125,525.452,606.732,580.287,555.788,550.634,527.743,505.148,462.744,522.02,482.055,464.014,533.89,508.723,506.848,511.313,495.053,530.79,575.525,511.181,423.729,394.464,413.996,394.871,420.087,394.1,385.851,411.767,422.043,353.858,411.933
CER(24:1)+H,166.149,158.03,154.385,176.354,171.047,146.565,172.188,165.183,148.135,151.253,163.297,149.915,161.687,147.836,163.7,162.268,156.597,162.684,165.418,155.949,162.499,105.57,110.08,105.396,116.494,110.065,112.494,111.216,112.819,104.667,116.028,117.454,110.147,105.846,109.408,103.966,112.924,114.955,114.323,111.603,114.114,101.063,213.751,199.865,213.022,187.662,219.616,209.637,208.777,205.409,212.993,222.846,189.609,211.306,236.54,185.949,199.663,205.366,212.898,196.869,211.144,192.816,202.256,215.667,237.511,212.796,222.216,232.27,221.489,228.249,186.37,220.944,193.17,211.02,206.323,186.161,199.296,206.929,211.056,200.03,218.194,219.252,215.999,192.217,149.639,152.289,175.577,154.295,142.223,153.679,152.098,151.966,153.332,148.026,151.315
CER(26:0)+H,2.81,7.794,3.368,6.034,4.238,4.889,5.416,5.242,10.327,5.542,4.016,5.847,2.609,3.793,5.357,7.696,3.888,5.571,4.068,6.222,5.911,2.845,1.818,1.919,2.781,2.969,2.054,1.594,2.05,1.802,3.762,3.125,3.234,1.567,2.546,2.964,2.981,3.971,2.666,2.049,3.815,0.95,4.761,4.173,3.218,5.996,6.427,7.98,4.297,5.207,3.176,6.605,7.022,2.971,5.339,2.15,3.389,4.384,5.735,5.152,5.442,3.527,4.231,3.986,5.171,1.459,3.733,7.422,5.949,5.129,4.012,5.859,4.683,5.537,6.182,6.517,5.384,7.236,3.733,5.269,6.997,7.553,5.293,5.257,3.192,3.295,4.428,2.691,6.423,5.135,2,2.359,4.898,3.216,3.863
CER(26:1)+H,1.456,2.152,1.273,0.959,2.533,1.544,3.492,0.493,0.894,1.906,2.41,0.603,2.826,1.14,2.807,1.844,0.187,1.92,1.984,2.6,3.568,0.861,2.571,1.164,0.474,1.463,0.95,1.397,2.303,1.162,0.909,1.292,2.041,0.434,1.288,1.508,1.284,1.496,0.509,0.836,0.987,1.247,2.676,2.45,2.674,1.536,0.862,2.289,0.697,1.597,2.748,1.669,2.199,1.41,1.175,4.13,1.735,1.218,2.545,3.938,4.451,2.125,4.627,2.812,2.504,1.844,4.631,1.556,3.667,2.541,2.677,4.327,2.138,2.915,2.016,2.563,1.997,5.388,1.411,2.906,5.07,2.465,3.075,3.853,2.219,2.828,2.772,1.757,1.704,2.428,1.488,3.442,3.339,1.856,1.397
Cer(d16:1_22:0),30.506,34.716,33.666,35.153,32.341,31.648,33.065,26.245,34.022,35.349,27.705,34.775,38.546,33.369,27.175,28.144,28.183,31.781,31.795,25.53,31.535,13.004,11.397,5.793,8.881,14.517,8.887,9.812,9.705,8.86,11.34,11.34,7.951,6.948,11.519,10.194,8.34,10.19,6.037,12.65,9.992,8.131,22.794,17.395,18.962,17.502,23.515,21.695,21.391,21.297,15.85,19.692,16.024,13.363,21.034,23.416,12.906,20.084,13.866,14.302,20.221,22.4,18.607,16.353,9.015,14.06,20.361,18.081,10.661,20.899,11.473,18.154,14.554,19.291,14.636,11.894,15.052,16.865,15.762,14.51,16.013,14.989,14.725,20.099,8.328,11.999,8.726,10.997,9.841,12.4,9.987,9.04,8.236,8.245,7.932
Cer(d16:1_23:0),17.841,13.669,15.192,14.767,11.808,12.292,17.801,16.354,14.908,16.337,12.846,11.892,14.407,13.708,12.782,14.118,14.618,11.849,20.99,11.091,15.162,4.546,3.231,4.556,8.453,4.321,4.258,3.562,5.324,4.366,6.579,4.699,3.273,4.132,3.404,5.058,4.59,4.55,5.409,6.582,4.865,2.174,10.676,13.399,6.567,6.808,10.152,9.35,12.514,8.362,8.981,8.291,10.189,9.635,10.922,13.636,9.47,7.059,8.053,11.368,9.446,11.009,7.171,11.142,7.977,12.109,9.102,10.391,8.561,7.172,9.447,8.194,9.265,7.852,8.307,10.16,9.829,8.215,7.708,9.342,11.983,10.19,11.818,8.327,6.001,4.308,3.406,2.3,3.679,3.739,6.101,5,3.567,3.135,4.495
Cer(d16:1_24:0),85.079,78.93,74.079,87.213,82.23,74.298,78.852,72.757,67.623,78.643,74.108,74.521,82.476,66.79,67.357,82.827,73.191,66.512,72.748,75.212,85.645,16.429,19.555,20.595,20.93,21.198,23.188,17.627,19.546,13.89,15.258,18.817,15.304,16.119,18.996,15.795,20.467,17.361,16.173,18.295,15.797,19.003,43.707,40.23,40.641,39.651,47.342,44.335,45.238,40.729,38.718,49.421,43.293,41.267,41.835,38.659,36.583,37.385,39.598,42.204,39.845,37.441,38.139,34.66,36.535,35.92,37.677,31.971,37.693,34.281,33.849,38.1,33.931,37.322,30.587,29.397,33.775,32.616,37.402,27.946,28.275,34.921,36.69,34.806,21.02,18.415,21.969,20.033,19.695,17.709,20.426,19.618,17.862,20.064,23.08
Cer(d17:1_24:0),48.43,65.643,55.128,54.094,64.799,51.056,58.249,41.777,52.965,55.378,52.772,45.819,57.369,48.802,43.669,58.776,52.991,55.321,52.533,52.247,52.323,16.027,14.913,10.34,13.081,14.202,8.938,13.394,10.497,9.119,15.044,11.85,17.049,13.126,15.841,15.589,12.681,11.827,10.693,12.249,10.517,12.549,27.128,20.771,26.322,27.736,26.19,21.357,28.367,27.055,27.663,26.154,32.804,25.866,22.476,29.02,22.983,27.218,33.177,26.096,20.356,22.807,28.145,21.577,27.525,23.956,24.262,29.381,32.508,16.78,22.396,31.101,25.603,29.045,24.519,15.158,19.587,16.539,26.479,26.526,26.316,22.848,23.662,26.869,13.442,21.422,10.974,12.083,14.259,15.462,15.821,17.496,15.969,14.853,15.395
Cer(d17:1_24:1),13.62,12.671,17.193,8.823,14.406,14.116,13.801,13.85,18.792,16.073,17.706,12.668,18.297,15.652,13.279,21.316,10.69,12.193,10.691,10.209,15.566,7.659,6.709,7.345,6.285,6.442,3.731,5.001,8.043,5.076,4.497,9.618,6.605,7.006,6.763,6.038,6.313,8.102,8.576,3.398,6.444,4.2,14.821,15.677,15.628,15.366,13.446,7.912,9.764,13.184,14.713,14.409,9.987,12.758,12.633,12.978,10.292,18.46,14.5,13.951,17.37,11.213,12.454,15.931,14.209,9.856,17.447,10.419,11.845,8.514,8.707,9.433,11.69,12.277,10.452,10.246,10.431,12.996,12.575,14.522,10.523,10.342,9.649,15.031,4.087,10.274,7.288,5.849,7.115,3.632,3.616,11.059,7.853,6.681,7.307
Cer(d18:2_16:0),4.843,4.521,4.497,3.885,4.573,6.052,5.748,2.681,3.27,5.091,6.368,5.656,8.245,4.454,3.595,3.873,5.465,8.773,4.354,5.392,6.278,6.842,4.248,3.122,5.662,5.098,6.334,5.12,3.96,5.813,8.245,4.285,5.853,5.742,3.694,5.139,4.035,4.588,5.418,5.687,4.27,4.99,5.584,3.834,7.836,3.626,4.415,5.521,5.042,5.689,6.329,5.948,5.015,5.254,5.073,5.601,6.248,7.801,6.259,6.792,4.498,3.457,6.85,4.658,6.318,4.139,6.488,5.621,4.922,6.495,6.55,5.08,5.348,3.154,6.41,4.641,6.011,4.445,7.118,5.008,6.114,7.161,4.472,3.782,6.677,5.028,4.093,3.481,5.585,6.569,5.838,7.5,4.935,3.267,6.219
Cer(d18:2_20:0),2.518,2.897,2.479,4.008,2.986,2.391,3.272,4.478,0.912,5.184,3.246,3.755,2.05,5.072,1.845,3.401,3.56,4.393,2.286,2.543,4.087,2.555,2.604,1.234,2.247,1.892,1.798,2.69,4.482,3.199,3.063,2.473,1.474,1.485,1.441,1.695,4.227,0.803,1.59,2.38,3.099,1.845,4.26,4.907,8.405,4.919,4.183,6.448,5.903,5.17,5.655,7.121,6.857,8,5.354,3.834,4.936,6.545,4.197,6.169,6.734,7.518,5.8,1.753,3.658,3.373,3.797,4.029,3.703,1.616,1.984,5.853,2.56,2.991,3.331,2.053,3.664,5.054,3.648,3.233,3.73,3.022,3.526,3.477,1.222,3.138,2.016,3.078,1.487,2.364,1.516,1.481,1.669,2.252,3.333
Cer(d18:2_22:0),31.318,32.652,28.396,30.942,37.842,35.095,36.953,34.816,37.027,30.051,27.671,31.171,30.026,29.547,30.309,29.477,27.309,35.884,36.098,37.325,42.786,22.083,24.067,18.989,28.058,15.955,22.796,21.93,28.887,18.511,22.803,22.18,20.519,23.321,22.892,19.394,18.362,20.451,22.878,16.923,22.403,20.612,24.52,30.351,23.351,23.243,18.981,28.234,20.365,34.187,29.349,24.737,23.459,28.784,25.364,28.783,26.348,27.919,20.722,21.464,24.356,29.615,27.939,27.882,29.339,21.207,27.912,27.951,28.778,26.519,22.576,29.505,24.544,22.565,26.053,24.915,21.882,32.11,25.771,21.877,18.013,27.408,27.147,27.3,22.835,24.335,21.605,21.912,19.999,18.547,16.818,23.259,21.814,20.386,17.435
Cer(d18:2_23:0),25.659,18.819,22.889,23.784,20.959,21.619,23.696,26.792,25.333,20.264,17.443,24.99,21.942,23.276,19.022,23.914,24.477,25.167,21.608,22.708,19.747,13.799,9.422,12.045,12.021,10.992,15.922,13.219,17.208,11.218,13.934,13.009,14.147,12.155,12.992,14.785,17.066,13.243,12.517,16.643,17.734,16.18,19.691,20.76,23.872,16.218,26.385,23.162,18.918,15.185,17.469,19.534,19.769,16.684,20.596,29.802,24.933,18.633,18.354,18.128,24.379,18.58,16.086,24.794,28.061,23.541,18.191,25.36,29.32,27.006,24.475,19.082,21.606,17.317,15.281,25.195,22.248,21.39,25.89,19.476,25.761,28.307,23.381,14.463,18.858,16.011,15.925,18.018,20.349,18.675,14.06,22.13,9.591,14.704,14.991
Cer(d18:2_24:0),135.04,126.728,103.193,126.758,125.39,108.11,132.889,125.03,115.926,126.345,118.128,107.633,122.257,127.512,113.405,133.304,109.046,123.509,121.618,116.071,121.889,58.662,76.798,54.139,67.162,64.978,64.564,55.935,62.928,47.089,74.52,60.97,65.485,53.58,65.6,62.905,60.528,55.255,56.739,58.997,51.542,54.619,93.689,95.844,88.201,85.147,96.573,93.201,92.091,92.214,89.378,82.383,86.636,103.108,97.589,86.946,97.374,89.522,83.582,86.258,111.579,84.967,86.174,118.122,102.609,103.992,102.515,96.131,88.693,89.433,90.821,94.965,78.508,102.729,94.537,85.452,96.928,98,95.877,102.317,82.766,91.954,104.592,83.349,88.075,71.432,70.885,77.639,79.602,69.807,71.126,69.535,72.027,66.214,70.378
Cer(d18:2_24:1),31.532,26.594,19.679,24.691,27.161,22.896,26.759,30.708,23.898,26.028,29.047,27.492,27.413,29.451,27.104,26.719,26.014,25.603,26.523,23.879,17.436,22.305,30.033,22.416,19.197,26.134,22.105,24.692,23.369,22.916,24.474,24.531,19.152,23.843,24.171,15.362,28.472,19.637,25.116,19.357,25.746,23.719,33.043,40.208,32.944,30.796,32.317,40.095,28.905,36.964,34.888,39.974,31.157,35.169,35.412,36.634,32.378,30.885,44.032,35.261,37.056,32.338,42.263,38.733,34.244,39.791,41.097,36.122,31.84,35.992,35.568,39.717,33.697,31.162,37.33,29.329,34.061,32.746,35.155,35.512,32.414,32.527,41.914,33.695,23.245,26.898,29.19,19.999,30.832,24.274,25.193,27.048,28.715,22.583,27.152
Cer(d19:1_22:0),16.605,20.8,16.522,17.829,17.02,20.439,21.367,20.441,19.003,21.612,11.078,15.717,15.802,16.997,23.248,17.099,14.046,20.566,12.935,15.346,18.106,5.386,5.954,7.231,7.915,4.96,7.56,7.272,6.305,7.188,4.281,3.399,5.048,4.477,4.156,6.323,5.412,4.949,5.55,2.858,5.001,4.725,14.745,11.784,12.462,10.016,13.578,15.344,14.306,11.337,12.528,13.36,16.083,17.517,17.134,15.487,10.445,14.947,10.608,14.463,15.923,16.9,12.47,9.097,9.521,8.437,8.512,8.374,14.593,10.689,8.287,11.118,12.617,10.25,13.74,10.224,14.695,13.84,10.471,10.293,6.747,8.306,10.753,12.622,8.445,4.169,9.552,5.183,7.218,3.328,6.039,3.881,8.948,4.284,6.169
Cer(d19:1_23:0),16.921,13.846,12.488,18.149,19.325,14.496,18.714,21.474,14.327,13.427,12.699,20.081,12.03,19.924,18.408,11.992,16.186,14.589,19.399,14.005,14.919,4.651,6.5,4.642,3.087,5.259,5.316,5.084,5.783,5.115,3.939,5.047,5.914,4.153,4.925,4.071,3.226,3.725,5.449,7.3,3.78,3.312,12.259,11.838,13.341,9.608,13.725,15.245,12.385,12.787,11.578,11.982,9.268,13.743,12.498,13.792,14.351,11.01,9.344,13.525,11.476,14.995,12.628,15.653,13.989,7.544,12.658,16.103,15.058,11.888,14.966,15.532,9.939,13.311,9.72,10.885,14.123,6.605,9.827,8.602,6.952,10.848,12.702,10.096,9.105,6.568,7.057,8.173,5.743,5.109,9.589,6.894,7.07,6.505,4.693
Cer(d19:1_24:0),83.987,95.123,73.159,74.387,80.925,73.493,88.272,73.264,74.995,85.834,82.76,68.824,72.655,82.161,66.91,94.544,60.557,85.101,75.824,72.033,65.467,14.078,17.337,21.335,20.364,22.505,20.691,17.257,27.87,13.508,19.755,17.98,24.524,18.974,20.437,20.435,19.436,17.744,23.11,20.645,21.989,19.197,54.25,52.888,45.97,46.773,56.71,64.611,55.745,56.592,55.776,45.906,59.056,57.442,55.358,42.381,51.984,48.448,62.761,62.124,58.25,55.863,59.3,45.89,52.032,53.267,47.971,43.515,49.986,43.173,48.373,54.248,48.593,49.068,34.405,40.31,37.817,36.823,41.57,43.79,43.456,51.136,51.763,46.948,31.331,34.176,22.119,23.534,24.291,29.956,24.052,24.286,27.705,26.249,29.268
