name,batch01_CHUV_P001,batch01_CHUV_P002,batch01_CHUV_P003,batch01_CHUV_P004,batch01_CHUV_P005,batch01_CHUV_P006,batch01_CHUV_P007,batch01_CHUV_P008,batch01_CHUV_P009,batch01_CHUV_P010,batch01_CHUV_P011,batch01_CHUV_P012,batch01_CHUV_P013,batch01_CHUV_P014,batch01_CHUV_P015,batch01_CHUV_P016,batch01_CHUV_P017,batch01_CHUV_P018,batch01_CHUV_P019,batch01_CHUV_P020,batch01_CHUV_P021,batch01_F_P001,batch01_F_P002,batch01_F_P003,batch01_F_P004,batch01_F_P005,batch01_F_P006,batch01_F_P007,batch01_F_P008,batch01_F_P009,batch01_F_P010,batch01_F_P011,batch01_F_P012,batch01_F_P013,batch01_F_P014,batch01_F_P015,batch01_F_P016,batch01_F_P017,batch01_F_P018,batch01_F_P019,batch01_F_P020,batch01_F_P021,batch01_M_P001,batch01_M_P002,batch01_M_P003,batch01_M_P004,batch01_M_P005,batch01_M_P006,batch01_M_P007,batch01_M_P008,batch01_M_P009,batch01_M_P010,batch01_M_P011,batch01_M_P012,batch01_M_P013,batch01_M_P014,batch01_M_P015,batch01_M_P016,batch01_M_P017,batch01_M_P018,batch01_M_P019,batch01_M_P020,batch01_M_P021,batch01_NAT_P001,batch01_NAT_P002,batch01_NAT_P003,batch01_NAT_P004,batch01_NAT_P005,batch01_NAT_P006,batch01_NAT_P007,batch01_NAT_P008,batch01_NAT_P009,batch01_NAT_P010,batch01_NAT_P011,batch01_NAT_P012,batch01_NAT_P013,batch01_NAT_P014,batch01_NAT_P015,batch01_NAT_P016,batch01_NAT_P017,batch01_NAT_P018,batch01_NAT_P019,batch01_NAT_P020,batch01_NAT_P021,batch01_QC001,batch01_QC002,batch01_QC003,batch01_QC004,batch01_QC005,batch01_QC006,batch01_QC007,batch01_QC008,batch01_QC009,batch01_QC010,batch01_QC011
CE(16:1)+H,356.638,1044.109,2925.431,634.276,1333.851,2070.386,290.031,3515.636,2269.164,3282.039,1565.719,1560.756,4779.313,5808.615,35943.549,6289.467,3368.257,1019.051,696.407,1708.712,253.821,815.133,126.538,180.938,2608.485,0,0,3066.975,855.637,730.461,0,0,622.052,0,2054.118,278.81,870.974,2302.935,3069.475,0,2659.83,1445.353,22186.738,3205.077,2613.313,11868.514,0,10668.956,0,0,189.562,0,4628.002,0,1353.69,819.488,952.006,5105.483,609.381,8959.993,0,0,518.33,1613.08,1396.952,1242.315,5078.979,677.276,5658.05,7409.726,3204.803,1358.298,30194.49,0,0,1372.547,1019.43,0,2246.784,390.561,590.791,356.828,416.364,976.756,681.58,204.899,1605.833,2212.065,2019.455,2673.906,1613.08,1339.828,988.966,383.968,1502.702
CE(18:1)+H,50961.965,28314.867,118743.777,40244.354,52605.354,48715.442,46545.304,99840.768,267282.647,38659.972,99838.987,43896.914,59878.07,90975.661,341252.199,127886.479,207325.525,22972.056,50174.106,33757.704,34162.45,15163.798,6392.009,4901.559,20693.606,6320.512,12920.165,24989.327,5292.869,6844.865,10928.328,21142.387,15854.201,8279.667,24839.565,6736.93,9316.362,10518.951,14477.039,12264.041,12074.108,11905.144,236042.944,64994.912,24496.011,218066.802,81800.843,213853.566,24891.123,61296.139,30060.764,40704.592,78090.063,50266.808,79130.684,89964.721,26997.124,63648.17,24458.135,106032.309,47248.138,38757.487,54797.405,31434.649,19248.763,8467.327,27542.929,31342.375,37301.209,75587.748,28800.332,21501.584,199782.008,23156.161,8846.707,16457.863,10581.551,16241.928,35137.759,28469.95,8797.189,8233.391,14140.707,11509.111,6879.016,16615.257,111005.434,17106.228,11072.326,17020.368,14948.155,16678.028,13715.183,11173.406,11343.019
CE(18:2)+H,120420.187,93732.805,295822.503,86992.748,141576.791,112874.548,122102.689,259312.73,578770.758,88479.49,264078.895,138183.389,159764.768,195505.965,805333.419,252440.478,432505.68,68568.009,98541.116,66309.561,105146.973,170912.349,53390.667,43774.785,168700.188,74993.234,138172.89,191634.038,101425.811,61598.684,91633.023,199349.637,160509.696,67826.796,216399.609,54149.105,71506.012,136042.726,157667.567,83596.919,105402.662,95628.384,766261.037,174076.093,75924.912,464914.425,199785.47,531442.48,57211.553,208569.103,79950.101,109265.367,122454.939,118711.684,294161.103,222282.848,63574.665,155922.474,50959.611,289092.415,165644.596,102877.919,136899.96,162056.549,134121.403,101995.259,162938.54,160919.505,381641.6,433687.402,240029.329,135054.727,1942130.211,139325.339,64101.434,91743.358,85632.657,116783.203,159504.936,202312.362,69173.919,63392.936,78640.46,62319.831,55643.866,142261.226,537364.421,104184.321,74517.17,131840.683,135914.073,133631.428,99697.935,56917.006,139743.393
CE(18:3)+H,46828.186,19897.211,59243.759,22502.09,32113.586,20029.96,27731.129,66726.952,134905.176,18771.555,63311.454,35360.113,32897.709,63291.375,220814.671,60607.823,113175.808,15186.107,27989.581,21034.412,21047.65,8293.286,2280.481,1389.372,7192.623,1962.238,4468.629,6793.57,6593.11,2124.859,4116.229,9455.183,7675.085,2022.198,9177.503,2155.329,2941.923,5446.805,8948.465,5034.355,5928.355,3810.155,285242.045,69705.112,40433.01,139236.92,72556.033,260461.521,23629.111,66771.009,41044.604,40430.537,75530.66,45781.277,71153.375,114958.761,22219.532,67773.741,31371.581,178130.629,57817.892,51917.359,64792.491,31704.281,5950.374,8713.812,23585.851,23420.355,62022.191,55721.448,27140.68,26222.77,337235.288,28580.306,13546.882,12382.831,8739.537,19097.949,20327.632,17603.099,6817.032,10243.495,8790.261,8009.108,3017.452,5160.753,20898.339,4460.348,4546.634,5652.693,7528.066,7357.372,4640.756,2248.541,6069.949
CE(20:3)+H,10300.752,4038.609,8916.828,2977.834,5766.715,6833.423,7409.341,13992.101,23276.971,7311.553,12654.344,9363.056,10102.329,15243.407,45283.483,20773.698,27633.96,4059.244,6184.898,4312.499,6012.306,6136.608,1329.887,1900.307,5785.477,2446.936,6821.557,2210.044,1401.468,1334.687,3594.826,7734.086,4370.845,1621.813,9654.373,902.974,2696.613,6341.898,3984.628,3083.575,1902.548,2359.985,34208.43,5138.011,6695.834,30867.955,13333.374,21528.309,2909.456,13982.459,6969.631,4565.342,10651.631,8957.345,14867.495,18984.185,4970.357,7211.015,2512.549,23267.905,2365.787,2828.707,12738.045,6712.174,7198.598,2350.486,12205.717,4786.909,16952.256,10316.831,11609.646,10309.361,97900.623,8336.722,4791.587,4336.88,1769.443,3702.291,1177.91,5698.435,1227.301,1806.108,3238.857,2501.172,1333.062,3740.372,14429.834,3639.987,2163.734,6414.567,6912.457,5928.376,2840.039,2478.788,6673.581
CE(20:4)+H,24205.022,12887.131,47294.847,16229.955,21458.686,21303.026,13769.875,46183.486,99986.816,19352.513,48571.175,22763.183,22593.339,43691.602,133379.651,41284.305,76782.13,11579.353,17784.965,11666.767,9249.875,29920.735,8632.921,8549.533,21217.643,12241.569,25889.03,31180.295,22349.506,11935.125,20194.164,35521.269,20796.276,10919.648,37163.647,11726.492,14348.203,20819.659,34468.112,11882.993,17705.848,17740.306,108426.8,16390.5,21831.417,52425.636,43150.403,124207.785,15821.223,35303.542,12435.703,16116.269,32363.332,27512.692,19199.192,34281.967,9178.178,18721.473,10708.824,55984.348,25431.862,19185.129,24757.324,32376.057,23157.451,25041.905,47227.588,21653.048,83871.975,83198.647,43539.192,30526.699,321569.997,34912.123,22646.914,18078.094,14174.175,23596.289,28993.506,27224.557,16087.88,14993.704,23284.277,15652.589,12882.051,25952.061,128618.279,21962.094,19606.425,31449.147,32178.596,37003.569,23202.161,16599.644,40318.302
CE(22:5)+H,14311.236,9786.285,23986.414,5840.486,11902.082,10226.982,11090.813,17633.06,39168.672,10862.504,15471.964,6054.701,14414.597,15055.361,51993.306,17487.888,48018.141,5429.795,11571.243,5714.251,7304.632,2858.231,784.15,87.258,2150.5,1177.023,597.184,5364.886,207.731,283.982,1142.895,1608.16,1423.96,367.363,997.334,829.639,231.482,1886.112,1274.448,666.083,229.057,1178.033,53729.564,19195.444,10965.227,22360.093,12957.923,50341.73,3320.899,17207.29,6156.246,7354.789,2443.742,11319.144,38107.669,20268.429,4136.003,6431.275,3204.525,40791.3,10574.652,11193.134,10647.658,4289.941,2942.365,1134.302,2166.416,2366.658,9375.337,7366.281,3792.679,6722.185,47796.527,4984.776,671.87,1839.464,1479.522,2532.734,5703.049,3337.676,1943.402,1453.31,2169.744,1057.847,0.1,162.848,5236.149,1143.13,225.421,356.79,1364.324,679.165,1610.879,639.501,1170.869
CE(22:6)+H,9858.646,6873.768,23352.408,6740.962,11545.692,12206.172,12168.877,20233.665,57113.24,12272.96,30398.137,12404.203,12018.932,22801.743,100156.705,26988.362,54763.078,5764.538,12877.46,9857.354,8396.613,3955.46,662.547,1152.467,3629.849,1316.625,4137.962,1158.503,2149.295,602.475,2144.25,5317.828,4172.543,954.207,2331.318,595.82,1149.837,2850.949,4051.228,244.297,2720.16,1410.345,145341.903,26857.823,19873.111,75705.269,25320.62,86120.872,11474.329,31990.293,16650.687,28296.773,32400.346,30739.404,69209.37,52552.676,12358.961,33175.117,17986.034,73495.485,37693.175,18894.395,41319.848,10712.126,10274.472,4277.565,15132.995,6524.806,22657.701,34476.58,11161.645,5670.303,143347.535,9340.158,5977.891,5082.498,4977.535,10070.737,10866.993,12892.818,6183.236,4102.105,4832.896,3147.77,792.028,2444.234,18462.67,3973.362,3171.908,340.706,3244.77,2927.894,2738.174,1290.759,2624.875
CER(16:0)+H,38.783,51.092,38.911,41.498,39.6,47.154,42.901,32.652,36.895,32.158,36.648,35.6,43.252,31.686,45.647,42.21,35.77,39.232,35.471,34.687,45.67,39.454,35.655,40.24,38.209,33.053,36.467,41.059,47.325,41.998,32.959,27.532,47.63,44.584,38.931,37.564,38.078,30.37,32.967,36.742,38.621,35.38,45.342,48.15,47.298,41.275,51.746,43.19,50.887,46.767,45.316,43.382,46.219,43.429,51.185,45.581,55.77,43.426,41.669,47.964,41.871,43.06,45.523,43.442,38.234,32.463,29.737,38.404,43.215,36.322,31.903,32.762,37.25,40.136,29.218,44.833,31.309,35.595,30.544,38.988,35.105,40.825,35.827,39.44,34.488,41.307,39.196,36.63,30.545,34.445,40.965,35.954,36.591,41.403,38.648
CER(18:0)+H,5.602,4.371,7.348,6.945,9.345,6.989,8.505,6.762,5.438,7.509,5.911,11.69,8.465,8.245,6.493,7.929,9.636,7.091,8.585,5.721,5.476,11.457,5.997,8.63,12.932,8.939,9.089,12.066,9.98,7.603,8.905,11.36,7.729,10.904,8.923,11.001,12.262,10.183,7.963,11.483,9.276,12.673,15.526,17.455,16.092,18.439,17.305,14.903,14.282,17.758,13.911,15.265,18.923,13.187,19.814,14.424,15.395,17.282,16.871,15.411,10.909,17.631,16.725,9.815,16.307,14.602,11.825,9.959,9.368,13.481,11.534,14.933,9.08,11.557,18.349,12.792,9.92,11.913,10.28,9.003,13.166,12.344,7.375,10.208,10.637,5.555,15.135,11.75,13.861,13.665,12.376,15.263,13.054,11.938,13.981
CER(20:0)+H,12.775,14.446,9.3,14.567,13.544,12.863,11.616,13.504,12.911,13.138,12.097,7.633,14.41,11.913,9.791,7.753,14.229,13.219,7.898,11.308,10.041,16.136,11.92,10.084,8.913,8.693,8.166,10.441,8.838,9.717,9.929,10.209,9.585,9.93,11.678,8.13,10.265,9.802,6.139,12.602,14.685,7.477,12.274,18.677,15.23,14.246,13.655,12.036,19.214,10.035,12.877,14.478,10.785,14.619,16.108,14.488,12.657,16.229,13.716,12.32,16.368,15.352,12.521,11.931,15.392,10.463,8.484,11.577,7.478,9.777,10.446,9.04,11.32,10.248,14.734,10.146,12.651,14.984,11.009,7.827,11.414,12.417,11.923,14.222,14.624,15.758,16.55,12.204,10.673,13.256,14.452,10.345,9.296,12.307,12.465
CER(22:0)+H,182.612,199.687,174.141,199.401,183.57,176.129,196.734,181.131,177.863,177.069,175.382,173.93,161.358,164.074,182.104,178.891,162.913,192.182,173.555,182.655,162.043,97.341,105.962,106.206,98.782,95.182,98.241,94.433,86.294,93.856,105.383,94.896,90.178,109.84,96.196,100.109,101.61,113.574,108.202,80.475,107.6,106.945,165.998,158.374,150.596,146.469,163.889,165.044,148.871,169.15,158.816,142.962,156.251,152.033,145.394,159.851,139.956,158.087,168.901,167.852,154.893,175.642,131.052,123.298,136.008,105.897,131.596,112.275,126.158,109.768,124.974,130.652,132.51,117.181,120.409,116.457,126.388,110.91,125.15,106.731,128.914,118.569,113.589,124.248,124.617,138.938,131.737,118.873,118.47,116.924,128.915,123.159,114.827,129.845,130.554
CER(22:1)+H,38.123,41.161,41.993,40.72,37.508,48.119,40.847,47.376,48.348,25.726,46.656,39.285,35.603,44.707,34.235,44.186,42.214,43.24,35.605,41.205,40.076,27.327,21.073,26.708,32.183,18.791,19.137,21.49,23.283,29.215,25.688,22.033,22.195,20.907,26.959,19.838,19.369,22.29,23.914,24.458,21.624,21.431,30.926,37.943,39.099,39.736,47,42.424,32.933,38.168,42.265,40.254,44.144,41.182,39.067,34.447,42.102,41.776,33.385,43.179,44.479,37.965,39.451,33.629,30.78,34.023,37.553,33.556,35.088,29.098,41.221,29.203,41.283,42.889,30.758,32.953,30.424,38.695,32.342,40.994,40.658,31.558,30.256,35.604,33.628,35.792,29.204,31.092,30.558,33.632,30.846,33.203,26.701,31.722,31.368
CER(24:0)+H,654.577,663.342,642.523,661.889,638.685,652.503,606.591,602.946,665.277,656.811,646.85,590.723,640.779,658.212,664.118,663.469,640.499,617.826,638.502,652.659,581.407,260.654,270.241,286.472,292.587,281.448,287.407,254.465,274.781,292.176,310.274,247.647,269.6,288.486,289.245,299.907,282.958,295.54,268.78,255.009,276.514,306.144,525.638,511.077,525.522,494.937,471.063,497.91,488.655,460.469,543.323,501.958,543.708,483.143,520.394,495.22,511.955,475.434,545.52,517.989,519.172,520.056,504.575,419.445,396.564,374.807,386.846,356.443,423.277,327.692,400.039,398.502,398.427,381.801,390.87,420.824,392.394,378.801,367.144,365.655,386.92,400.758,371.835,370.798,410.055,471.087,399.649,423.849,390.997,389.04,430.933,406.622,413.268,397.398,416.72
CER(24:1)+H,176.343,162.335,187.722,183.45,160.374,172.909,172.022,161.491,181.656,173.727,167.805,175.256,179.768,175.864,170.618,180.28,156.407,174.289,177.05,158.105,155.106,121.931,123.72,116.121,131.948,111.998,121.087,108.716,115.293,116.462,125.069,102.486,97.305,109.33,122.257,114.74,123.056,119.294,103.633,113.686,106.571,109.083,205.639,221.905,224.346,200.622,217.151,211.327,201.109,219.661,207.19,208.145,227.9,210.426,234.329,189.52,232.091,224.589,210.784,205.337,195.568,189.027,217.995,156.859,134.32,150.209,145.127,151.057,144.528,148.065,160.965,148.723,156.6,137.667,154.541,152.871,140.259,158.257,139.104,153.681,154.772,164.884,139.563,150.06,153.695,186.048,149.04,148.518,153.406,153.742,170.27,163.058,160.083,145.095,180.237
CER(26:0)+H,5.832,4.312,5.809,2.69,3.058,6.612,4.428,5.626,6.461,5.035,3.301,3.542,7.145,7.198,4.903,4.055,6.187,3.866,8.851,5.627,5.092,5.353,5.284,1.925,3.02,1.698,2.271,2.911,2.084,2.839,5.203,3.201,3.005,2.303,2.865,3.152,2.337,1.472,4.902,7.717,2.911,2.688,3.191,4.717,5.072,2.413,2.758,2.43,3.806,4.18,3.681,2.617,3.41,2.443,1.335,4.889,3.439,2.814,3.222,4.656,2.592,7.973,3.315,1.708,1.348,2.012,2.698,2.502,4.575,1.66,4.901,2.962,4.994,2.338,2.588,2.522,4.171,3.085,6.093,1.819,3.09,3.628,1.634,1.91,4.61,8.386,5.664,4.295,4.335,2.205,6.153,5.333,2.475,7.799,2.962
CER(26:1)+H,1.048,1.801,1.053,1.068,3.229,3.371,0.314,1.825,2.106,1.357,3.031,3.538,1.597,1.999,1.846,3.654,1.997,1.055,4.267,3.747,0.445,1.671,0.511,1.817,1.535,0.787,2.894,2.521,1.616,0.344,2.273,1.803,3.336,0.749,0.185,0.613,2.192,1.194,1.732,2.012,0.498,3.158,3.696,1.292,1.025,2.44,0.178,2.709,3.265,3.776,2.889,1.787,1.947,1.868,2.829,1.446,2.26,4.266,4.945,1.251,2.1,0.808,2.991,2.687,2.744,2.972,2.328,3.885,1.338,4.176,2.073,1.862,4.467,1.126,1.957,1.499,1.236,1.88,1.736,1.057,4.436,1.313,1.135,1.962,4.599,3.819,3.07,1.245,1.708,2.782,1.812,3.176,3.565,1.207,0.814
Cer(d16:1_22:0),32.249,26.558,32.825,23.291,24.295,26.506,37.673,27.218,33.381,31.426,28.351,23.594,21.572,27.373,28.296,27.639,29.651,24.962,28.191,31.162,23.377,10.84,8.945,9.019,9.835,3.951,7.751,7.234,10.357,12.285,10.668,11.965,7.424,13.044,7.018,10.403,8.789,8.042,7.086,7.843,7.438,15.189,15.56,13.267,17.017,17.069,15.452,15.112,26.282,18.461,17.474,15.687,16.323,13.826,13.208,18.074,16.322,13.634,14.802,14.698,20.356,22.246,18.803,13.599,7.046,11.112,7.993,4.647,7.636,8.015,8.016,7.032,8.353,9.416,9.315,12.117,6.417,8.289,8.453,6.48,8.589,9.501,7.689,8.642,10.708,7.998,7.896,11.407,8.443,5.99,9.846,9.095,7.525,10.137,13.512
Cer(d16:1_23:0),15.66,15.31,14.355,13.093,12.344,14.024,16.401,11.792,9.491,13.249,13.927,13.323,12.033,13.481,15.511,13.284,16.271,12.84,13.968,15.887,15.264,4.68,3.69,6.659,5.392,5.113,4.203,3.287,2.907,8.574,3.342,2.348,4.886,4.08,4.96,4.69,1.74,3.732,6.342,3.93,4.139,3.553,10.046,7.98,5.185,6.883,9.949,8.2,7.688,7.959,6.354,9.156,11.87,10.364,8.203,10.34,5.799,5.563,12.17,12.761,10.447,7.87,6.766,2.664,5.162,3.428,4.24,5.087,4.026,5.814,7.551,6.893,5.718,2.853,4.474,3.785,1.891,5.38,2.932,6.412,1.861,3.873,3.032,5.79,3.349,5.782,3.736,5.054,5.764,7.406,3.927,5.412,3.738,6.88,6.923
Cer(d16:1_24:0),73.795,94.171,74.069,74.078,80.373,73.16,74.005,75.33,85.736,73.713,77.308,63.319,66.487,78.747,73.679,80.273,71.893,78.729,70.683,73.994,72.857,15.706,15.161,21.985,18.615,13.814,18.697,15.262,17.449,16.811,19.237,19.162,18.633,19.669,19.714,18.492,19.041,17.237,16.113,17.777,18.315,20.12,42.27,42.905,43.008,37.05,40.057,42.548,44.423,34.713,45.263,37.105,37.426,38.854,36.27,37.985,38.919,37.214,41.263,38.866,40.436,37.977,35.785,18.125,17.251,20.144,14.757,17.421,17.469,20.617,18.15,19.748,16.469,16.937,16.506,20.377,14.911,18.251,17.631,16.894,15.745,21.161,15.449,16.286,21.066,27.453,23.583,20.283,18.835,22.662,19.761,28.338,19.949,17.532,18.126
Cer(d17:1_24:0),65.685,56.794,51.437,57.603,54.333,53.78,46.025,44.094,52.973,53.536,53.836,44.389,48.336,57.753,47.445,51.871,58.951,58.875,57.441,44.215,57.482,9.827,13.377,10.528,16.272,7.717,12.978,13.592,12.159,20.001,18.001,11.183,13.599,11.263,11.392,13.578,10.4,10.822,13.939,14.495,14.266,16.015,24.331,21.909,28.779,32.238,24.031,26.192,34.453,32.108,26.436,27.138,32.351,24.237,29.066,27.997,30.626,24.065,23.497,27.164,18.794,31.966,28.486,14.907,15.505,17.609,16.57,14.723,13.477,13.094,14.152,8.755,13.978,11.659,14.032,13.936,12.634,12.412,15.54,12.672,12.669,13.538,12.692,14.002,11.856,15.916,15.15,15.379,12.838,10.646,13.486,14.165,18.129,14.07,15.254
Cer(d17:1_24:1),11.208,13.142,11.334,12.479,12.754,14.294,17.829,15.819,15.91,13.247,16.568,11.794,15.263,14.929,12.626,13.889,13.759,20.11,17.862,14.928,15.669,5.573,8.339,6.287,5.598,4.872,9.463,9.071,5.804,8.704,8.817,4.473,4.433,8.014,2.765,4.722,5.209,6.489,3.65,3.837,4.466,6.864,18.33,18.211,11.493,7.879,14.379,14.13,12.431,10.655,13.229,9.976,14.857,12.63,16.486,10.47,12.289,8.61,12.829,12.642,12.239,12.963,11.138,7.702,6.434,6.773,7.56,7.48,6.042,3.435,8.285,9.518,7.745,6.435,5.177,6.951,8.021,4.835,10.415,4.69,8.59,10.833,5.2,6.611,9.025,6.145,11.909,7.082,8.859,6.333,7.207,10.511,7.258,7.423,4.682
Cer(d18:2_16:0),5.429,4.453,7.873,4.639,3.712,3.076,5.457,4.449,5.19,2.133,4.799,3.274,6.504,3.797,3.806,4.961,3.937,8.605,7.35,4.072,4.771,1.883,7.501,6.152,6.763,4.552,7.179,4.224,7.317,4.548,5.507,3.052,5.965,4.059,5.579,5.114,4.752,6.455,3.644,4.432,5.507,4.868,7.334,4.07,9.206,7.584,5.5,3.487,4.007,10.344,7.601,7.093,3.223,5.175,6.266,7.167,4.696,6.634,6.556,4.42,6.709,5.655,7.253,4.826,8.58,4.192,3.551,5.182,6.036,4.469,4.682,5.549,2.748,3.947,3.762,3.707,4.393,3.623,2.798,2.663,5.062,6.128,4.374,3.157,5.315,8.371,6.196,7.047,4.65,4.648,5.527,6.059,7.493,4.053,2.959
Cer(d18:2_20:0),1.947,2.698,2.907,2.131,2.25,3.864,5.312,3.354,1.385,5.897,4.016,2.218,3.041,5.405,2.557,1.417,5.408,2.437,6.019,4.065,2.111,3.453,2.426,2.124,0.756,3.359,2.283,3.285,2.874,1.576,2.407,2.472,1.827,1.197,1.84,1.821,4.325,2.247,2.454,3.992,1.693,1.914,4.454,4.636,5.296,4.574,4.617,6.483,6.598,5.629,6.182,4.733,5.188,4.352,3.758,3.867,6.068,4.932,5.219,3.918,5.32,5.427,6.321,2.999,2.851,0.768,2.388,3.048,2.298,1.973,4.344,1.028,1.1,2.515,3.045,3.753,4.25,2.207,1.034,1.24,1.211,2.569,1.947,4.113,1.362,1.338,1.282,3.622,3.665,0.889,1.994,3.439,3.205,2.312,1.232
Cer(d18:2_22:0),30.474,34.512,35.746,26.523,27.331,32.091,37.652,26.274,34.063,25.499,37.084,35.615,24.175,25.359,27.688,34.592,27.37,29.998,30.975,34.329,34.719,17.253,24.725,20.895,16.989,17.715,23.676,25.004,22.914,21.972,22.011,22.266,24.99,20.443,21.428,22.499,22.298,20.232,25.893,14.928,20.282,15.8,26.466,27.346,28.692,22.791,25.708,25.452,20.724,31.941,23.76,25.595,26.64,27.355,29.835,23.991,25.48,24.591,35.95,23.209,26.918,25.864,32.014,14.592,18.22,17.754,23.956,20.311,18.535,22.245,16.24,18.194,20.47,19.189,17.516,21.285,15.15,15.942,19.915,19.84,20.415,13.805,16.019,15.83,14.464,23.739,15.06,20.137,20.082,14.032,24.756,20.616,19.574,19.431,22.472
Cer(d18:2_23:0),17.041,19.884,22.761,20.429,24.655,24.743,19.201,23.982,24.014,21.317,18.941,19.944,20.567,19.993,21.576,26.814,20.279,22.532,15.855,21.075,24.267,11.654,16.328,11.524,16.401,13.195,15.759,14.889,14.415,11.679,13.3,16.413,14.049,7.728,14.424,13.103,12.153,13.931,15.893,14.598,9.881,16.164,22.811,23.458,19.541,20.19,17.974,21.031,19.367,13.606,18.138,21.41,22.828,14.634,19.968,15.782,17.742,25.587,24.118,22.778,19.191,22.846,17.299,21.377,18.604,13.642,17.028,14.662,17.614,20.304,17.89,15.889,14.94,17.334,18.873,11.959,13.321,14.45,14.971,20.144,11.115,19.528,16.169,9.91,13.332,18.085,23.838,15.086,21.074,20.387,27.124,16.357,13.423,22.359,21.505
Cer(d18:2_24:0),131.683,127.399,146.284,134.359,136.026,132.482,134.098,126.975,134.364,115.044,117.003,122.293,124.511,148.612,123.79,135.289,117.733,134.508,127.784,127.976,131.018,54.519,59.074,53.618,61.913,55.975,66.724,62.661,61.366,62.637,54.69,52.093,67.917,64.615,62.496,60.075,62.315,58,58.708,59.148,60.685,62.575,80.457,80.514,103.554,85.315,85.306,95.033,84.453,74.383,86.671,93.009,89.806,73.124,85.74,95.76,110.351,88.528,91.799,83.895,74.077,81.253,88.185,60.677,59.256,50.086,51.734,54.462,67.482,52.655,53.837,58.994,60.114,57.952,69.536,64.361,62.661,65.783,63.637,59.458,54.777,66.034,60.553,68.761,85.944,82.859,78.5,84.026,79.156,81.79,71.72,75.47,75.957,58.416,70.516
Cer(d18:2_24:1),22.69,26.958,24.419,28.226,25.024,24.401,27.25,27.309,33.752,26.799,25.033,27.184,24.424,25.801,20.594,31.037,26.187,23.698,27.634,30.371,26.703,22.719,26.566,21.762,19.615,25.41,25.62,24.275,22.985,21.442,25.16,21.736,22.362,30.63,18.446,21.369,23.715,19.502,16.555,15.866,24.067,30.431,30.793,40.902,36.15,41.338,38.604,43.49,31.249,40.456,40.231,43.995,44.383,28.998,41.733,42.617,45.268,37.92,35.288,44.234,43.154,39.853,42.107,22.985,25.613,28.129,21.45,24.581,22.441,24.28,21.55,20.029,24.674,26.013,23.356,23.148,22.725,23.793,14.982,27.556,19.029,26.35,20.273,24.324,39.513,29.714,23.604,26.807,26.774,29.839,29.736,30.306,28.298,26.001,25.303
Cer(d19:1_22:0),22.985,16.074,21.105,11.454,18.604,20.386,20.365,16.177,22.582,19.564,18.02,17.224,17.175,19.329,24.063,17.994,17.028,20.994,20.344,18.044,23.57,4.556,4.245,4.947,4.95,6.179,6.433,5.883,8.863,3.46,6.919,6.645,6.865,3.592,6.179,1.208,5.991,4.985,7.837,2.069,7.699,6.753,16.704,10.116,12.698,14.002,18.079,11.159,15.328,15.047,8.952,15.796,7.826,9.088,14.002,15.241,9.829,16.048,14.694,7.793,12.986,18.162,11.114,9.828,6.669,7.687,9.03,5.61,4.896,9.753,9.092,10.48,10.069,13.639,8.182,4.277,10.065,7.908,10.175,9.126,6.716,9.221,5.018,7.714,7.037,1.852,5.377,6.846,8.963,5.714,6.727,7.771,5.661,3.309,3.772
Cer(d19:1_23:0),17.282,17.298,14.969,21.893,16.829,14.248,15.533,17.759,15.227,17.383,15.189,18.384,15.046,15.67,18.257,12.495,9.262,22.039,13.347,17.887,15.24,3.962,4.829,8.361,4.558,7.586,4.54,7.296,2.613,6.081,4.298,3.067,4.531,3.742,5.268,5.829,3.144,6.163,3.992,5.118,8.301,2.391,12.76,11.742,14.731,13.11,13.096,11.96,10.864,10.854,11.793,17.104,12.904,11.66,11.903,9.087,11.925,18.905,16.002,15.423,11.758,14.915,8.97,7.761,7.164,5.141,3.984,6.558,9.098,7.421,14.171,6.429,8.234,8.798,7.539,11.981,3.828,8.346,7.26,4.184,7.456,6.91,5.058,7.453,8.702,7.536,8.033,5.328,3.599,4.559,4.127,4.983,9.103,6.136,7.261
Cer(d19:1_24:0),82.44,81.977,89.753,82.247,97,83.852,76.63,72.971,77.378,75.334,81.869,76.616,82.979,76.657,75.991,76.447,68.436,85.518,84.316,86.925,85.351,18.527,20.096,16.242,18.402,20.549,19.979,17.905,21.575,19.467,20.77,23.408,15.667,15.416,13.275,21.205,17.999,21.172,24.45,19.267,21.408,18.967,51.016,51.476,51.735,56.624,54.608,61.362,50.14,50.078,45.288,55.178,47.634,48.557,44.19,44.258,62.11,43.956,46.787,47.403,55.785,54.858,54.788,33.78,35.451,27.177,22.391,29.57,28.201,39.245,28.316,33.372,30.13,27.148,34.91,25.801,31.117,32.995,26.95,23.094,27.178,29.218,33.785,38.47,30.153,27.25,26.25,27.477,26.78,30.9,33.792,29.32,22.427,25.447,27.277
