"sample","class","Adrenic(22:4)-H","Arachidonic(20:4)-H","CL (72:1_281.2)-2H","CL (72:1_283.2)-2H","CL (72:2_279.2)-2H","CL (72:2_281.2)-2H","CL (72:3_279.2)-2H","CL (72:3_281.2)-2H","CL (72:3_283.2)-2H","CL (72:4_279.2)-2H","CL (72:4_281.2)-2H","CL (72:5_279.2)-2H","CL (72:5_281.2)-2H","CL (72:5_303.3)-2H","CL (72:6_279.2)-2H","CL (72:6_303.3)-2H","CL (72:8_303.3)-2H","DHA(22:6)-H","DihomoLinolenic(20:3)-H","Docosanoic(22:0)-H","Docosenoic(22:1)-H","Elaidic_Vaccenic(18:1)-H","Hexacosanoic(26:0)-H","Lauric(12:0)-H","Lignoceric(24:0)-H","Linolenic(18:2)-H","LPC(14:0)+AcO","LPC(15:0)+AcO","LPC(16:0)+AcO","LPC(16:1)+AcO","LPC(17:0)+AcO","LPC(18:0)+AcO","LPC(18:1)+AcO","LPC(18:2)+AcO","LPC(18:3)+AcO","LPC(19:0)+AcO","LPC(20:0)+AcO","LPC(20:1)+AcO","LPC(20:2)+AcO","LPC(20:3)+AcO","LPC(20:4)+AcO","LPC(20:5)+AcO","LPC(22:4)+AcO","LPC(22:5)+AcO","LPC(22:6)+AcO","LPE(14:0)-H","LPE(16:0)-H","LPE(16:1)-H","LPE(17:0)-H","LPE(18:0)-H","LPE(18:1)-H","LPE(18:2)-H","LPE(18:3)-H","LPE(20:1)-H","LPE(20:2)-H","LPE(20:3)-H","LPE(20:4)-H","LPE(22:4)-H","LPE(22:5)-H","LPE(22:6)-H","LPG(16:0)-H","LPG(18:0)-H","LPG(18:1)-H","LPG(18:2)-H","LPI(16:0)-H","LPI(16:1)-H","LPI(18:0)-H","LPI(18:1)-H","LPI(18:2)-H","LPI(20:3)-H","LPI(20:4)-H","Myristic(14:0)-H","Myristoleic(14:1)-H","Nervonic(24:1)-H","Palmitic(16:0)-H","PC(14:0_16:0)+AcO","PC(14:0_16:1)+AcO","PC(14:0_18:0)+AcO","PC(14:0_18:1)+AcO","PC(14:0_18:2)+AcO","PC(14:0_20:3)+AcO","PC(14:0_20:4)+AcO","PC(15:0_16:0)+AcO","PC(15:0_18:1)+AcO","PC(15:0_18:2)+AcO","PC(15:0_20:3)+AcO","PC(15:0_20:4)+AcO","PC(16:0_16:0)+AcO","PC(16:0_16:1)+AcO","PC(16:0_17:0)+AcO","PC(16:0_18:0)+AcO","PC(16:0_18:1)+AcO","PC(16:0_18:2)+AcO","PC(16:0_18:3)+AcO","PC(16:0_20:1)+AcO","PC(16:0_20:2)+AcO","PC(16:0_20:3)+AcO","PC(16:0_20:4)+AcO","PC(16:0_20:5)+AcO","PC(16:0_22:4)+AcO","PC(16:0_22:5)+AcO","PC(16:0_22:6)+AcO","PC(16:1_16:1)+AcO","PC(16:1_18:0)+AcO","PC(16:1_18:1)+AcO","PC(16:1_18:2)+AcO","PC(16:1_22:5)+AcO","PC(17:0_18:1)+AcO","PC(17:0_18:2)+AcO","PC(17:0_20:0)+AcO","PC(17:0_20:4)+AcO","PC(18:0_18:0)+AcO","PC(18:0_18:1)+AcO","PC(18:0_18:2)+AcO","PC(18:0_18:3)+AcO","PC(18:0_20:1)+AcO","PC(18:0_20:2)+AcO","PC(18:0_20:3)+AcO","PC(18:0_20:4)+AcO","PC(18:0_20:5)+AcO","PC(18:0_22:4)+AcO","PC(18:0_22:5)+AcO","PC(18:1_18:1)+AcO","PC(18:1_18:2)+AcO","PC(18:1_18:3)+AcO","PC(18:1_20:1)+AcO","PC(18:1_20:2)+AcO","PC(18:1_20:3)+AcO","PC(18:1_20:4)+AcO","PC(18:1_20:5)+AcO","PC(18:2_18:2)+AcO","PC(18:2_18:3)+AcO","PC(18:2_19:0)+AcO","PC(18:2_20:0)+AcO","PC(18:2_20:1)+AcO","PC(18:2_20:2)+AcO","PC(18:2_20:3)+AcO","PC(18:2_20:4)+AcO","PC(20:0_20:4)+AcO","PC(20:1_20:4)+AcO","PC(20:2_20:4)+AcO","PC(20:3_20:4)+AcO","PC(20:4_20:4)+AcO","PC(O-16:0_16:0)","PC(O-16:0_20:3)","PC(O-16:0_20:4)","PC(O-16:0_22:6)","PC(O-18:0_18:1)","PC(O-18:0_18:2)","PC(O-18:0_20:4)","PC(O-18:0_22:6)","PC(P-16:0_16:0)","PC(P-16:0_16:1)","PC(P-16:0_18:1)","PC(P-16:0_18:2)","PC(P-16:0_22:6)","PC(P-17:0_20:4) (a)","PC(P-18:0_18:2)","PC(P-18:0_20:4)","PC(P-18:0_22:5)","PC(P-18:0_22:6)","PC(P-18:1_18:1)","PC(P-18:1_22:6)","PC(P-20:0_20:4)","PE(14:0_20:4)-H","PE(15:0_18:0)-H","PE(15:0_20:1)-H","PE(15:0_20:2)-H","PE(16:0_16:0)-H","PE(16:0_16:1)-H","PE(16:0_18:1)-H","PE(16:0_18:2)-H","PE(16:0_18:3)-H","PE(16:0_20:2)-H","PE(16:0_20:3)-H","PE(16:0_20:4)-H","PE(16:0_20:5)-H","PE(16:0_22:4)-H","PE(16:0_22:5)-H","PE(16:0_22:6)-H","PE(17:0_18:0)-H","PE(17:0_18:2)-H","PE(17:0_20:0)-H","PE(17:0_20:1)-H","PE(17:0_20:4)-H","PE(17:0_22:4)-H","PE(18:0_18:0)-H","PE(18:0_18:1)-H","PE(18:0_18:2)-H","PE(18:0_18:3)-H","PE(18:0_20:3)-H","PE(18:0_20:4)-H","PE(18:0_20:5)-H","PE(18:0_22:4)-H","PE(18:0_22:5)-H","PE(18:0_22:6)-H","PE(18:1_18:1)-H","PE(18:1_18:2)-H","PE(18:1_18:3)-H","PE(18:1_20:1)-H","PE(18:1_20:3)-H","PE(18:1_20:4)-H","PE(18:1_20:5)-H","PE(18:1_22:4)-H","PE(18:1_22:5)-H","PE(18:1_22:6)-H","PE(18:2_18:2)-H","PE(18:2_18:3)-H","PE(18:2_20:3)-H","PE(18:2_20:4)-H","PE(20:3_20:4)-H","PE(20:4_20:4)-H","PE(O-16:0_18:1)-H","PE(O-16:0_18:2)-H","PE(O-16:0_20:3)-H","PE(O-16:0_20:4)-H","PE(O-16:0_20:5)-H","PE(O-16:0_22:5)-H","PE(O-16:0_22:6)-H","PE(O-18:0_18:3)-H","PE(O-18:0_22:5)-H","PE(P-16:0/16:0)-H","PE(P-16:0/16:1)-H","PE(P-16:0/18:0)-H","PE(P-16:0/18:1)-H","PE(P-16:0/18:2)-H","PE(P-16:0/18:3)-H","PE(P-16:0/20:1)-H","PE(P-16:0/20:2)-H","PE(P-16:0/20:3)-H","PE(P-16:0/20:4)-H","PE(P-16:0/20:5)-H","PE(P-16:0/22:4)-H","PE(P-16:0/22:5)-H","PE(P-16:0/22:6)-H","PE(P-18:0/16:1)-H","PE(P-18:0/18:0)-H","PE(P-18:0/18:1)-H","PE(P-18:0/18:2)-H","PE(P-18:0/18:3)-H","PE(P-18:0/20:1)-H","PE(P-18:0/20:2)-H","PE(P-18:0/20:3)-H","PE(P-18:0/20:4)-H","PE(P-18:0/20:5)-H","PE(P-18:0/22:5)-H","PE(P-18:0/22:6)-H","PE(P-18:1/16:0)-H","PE(P-18:1/16:1)-H","PE(P-18:1/18:0)-H","PE(P-18:1/18:1)-H","PE(P-18:1/18:2)-H","PE(P-18:1/18:3)-H","PE(P-18:1/20:2)-H","PE(P-18:1/20:3)-H","PE(P-18:1/20:4)-H","PE(P-18:1/20:5)-H","PE(P-18:1/22:4)-H","PE(P-18:1/22:5)-H","PE(P-18:1/22:6)-H","PE(P-18:2/18:2)-H","PE(P-18:2/20:4)-H","PG(16:0_18:1)-H","PG(16:0_18:2)-H","PG(16:0_20:2)-H","PG(17:0_20:0)-H","PG(17:0_20:1)-H","PG(18:0_18:1)-H","PG(18:0_18:2)-H","PG(18:1_18:1)-H","PG(18:3_20:3)-H","PG(18:3_22:4)-H","PI(14:0_18:0)-H","PI(15:0_17:0)-H","PI(15:0_18:1)-H","PI(15:0_20:2)-H","PI(15:0_22:4)-H","PI(16:0_16:0)-H","PI(16:0_16:1)-H","PI(16:0_20:3)-H","PI(16:0_20:4)-H","PI(16:0_22:4)-H","PI(16:0_22:5)-H","PI(17:0_18:1)-H","PI(17:0_20:0)-H","PI(17:0_20:1)-H","PI(17:0_20:4)-H","PI(17:0_22:6)-H","PI(18:0_18:0)-H","PI(18:0_18:1)-H","PI(18:0_18:2)-H","PI(18:0_18:3)-H","PI(18:0_20:2)-H","PI(18:0_20:3)-H","PI(18:0_20:4)-H","PI(18:0_22:4)-H","PI(18:0_22:5)-H","PI(18:0_22:6)-H","PI(18:1_18:1)-H","PI(18:1_18:2)-H","PI(18:1_20:3)-H","PI(18:1_20:4)-H","PI(18:2_20:5)-H","PI(18:3_20:3)-H","PI(18:3_20:4)-H","PI(18:3_20:5)-H","PI(19:0_20:4)-H","PS(17:0_18:1)-H","PS(17:0_20:0)-H","PS(17:0_20:1)-H","PS(17:0_20:2)-H","Sebacic(10:0)-H","Stearic(18:0)-H"
"batch01_M_P001","M",1413.86101149549,2201.3031015368,746.99889985641,690.777487331426,964.387871782674,938.75033653924,889.82390626585,982.35311375583,1318.95307367026,927.031915148687,735.808455142477,939.261074621024,857.487519921804,406.421766882567,696.069717075821,544.518467948912,854.103436434655,3233.02443216541,1658.70364202216,3.13294420856694,753.00868486236,1643.2957788986,756.923000163815,1031.23368459794,619.150877768012,2214.80516385336,607.516266942612,1082.65371555322,1011.86113894785,492.291248187474,1441.71035428592,1349.80333457601,705.573151356153,689.918743347874,599.796231011006,1172.13779896787,1159.75076907967,1145.34620722397,1142.88888529365,877.960367650557,666.67744719499,769.989879445977,413.552847573529,946.474009004849,1871.99496054013,709.413388766821,1228.48641560879,304.376360317778,1494.22037196687,1385.2771132016,610.73229743483,636.710511214174,489.96072348675,548.226239168541,653.157536327134,636.926772541798,656.95984273021,618.470685223196,609.060659414895,1488.0326741568,1004.63565563252,1156.56132728073,940.568100453973,876.914477713817,3760.05525380473,391.432249520437,4249.56959305134,867.656619086217,710.836974404263,1099.24020610128,1017.64783890564,934.13867095097,1014.31402596148,1012.31647182702,1705.63813483926,723.140340684024,489.498423252104,727.791657901484,671.663306901814,614.146481736614,1017.06766923796,2458.84660359222,997.239203687567,954.246622468603,941.207216352838,486.072744846047,587.084953685728,873.719186368631,618.571992738597,1385.23979348776,1032.78022696586,777.50419671338,833.034438419438,878.644212466902,1043.58326459931,965.872989131749,912.383578949692,686.657404137954,1102.65903136693,617.390082178098,753.997896159911,1327.18127142174,723.375196682796,667.849528323573,618.70943725485,483.987791067664,736.579082394469,1124.66267388186,932.771769445243,1028.88582318795,960.399177024354,935.931895297845,925.271215961758,1032.33213010648,884.940078952098,1086.74743882675,1223.46078052111,1132.12938953752,762.724192350895,992.549004137728,697.246507125253,910.736990886704,505.697929233859,525.236999312337,465.588251755999,766.525347562429,455.073078259491,544.77961771184,353.706136943989,656.946499924377,541.895243087487,522.955027760573,649.956685431907,1552.21721947852,596.547674753128,689.604952973878,683.832328568567,647.736301827021,634.199531511766,429.319025795779,361.10114888484,379.347286161744,374.868013693538,667.892204090882,778.807731080202,611.025060252135,539.69622617282,1104.81544655236,1081.15723498094,694.647610300713,1300.35167582094,1096.01631766437,576.806601900941,813.375223863196,829.078597583525,1133.28816619421,624.055644252274,881.205826119747,618.434999306924,558.940043220267,740.05175027419,497.492071852601,503.476856324511,468.957643217968,989.663450949719,1132.55737995606,1421.02233695373,1184.05142251857,1077.91826171486,548.303438106309,923.751661169407,901.994562532166,493.933743425817,1361.76515075506,779.312190581093,600.673337147649,1128.2752758366,532.894332533399,589.559544828547,1170.77859522623,1264.90629802667,1492.43951516709,1006.74735277916,1157.84115363293,955.375457925743,1256.77550353648,1134.39831012909,929.683549361568,1110.27756729172,818.213357537043,892.904015097096,784.887468682095,803.375963004762,572.556623627476,763.49069050126,1371.38765765214,610.832715799403,545.904627899506,724.532627350083,889.161471723262,625.852934885758,395.835727278823,62.0103675908704,280.172015560097,284.153525437661,820.49322802859,959.586432261781,1522.80640918175,572.714882875362,513.301199804978,860.482196194424,534.085474296232,746.97030498549,878.964858426904,635.539245060505,629.692060800058,1099.71850889534,399.687478716917,1011.97893500877,217.09476548338,598.423643830216,1185.31129102677,690.424562321784,1103.50361587833,945.180960523209,1004.65149313766,724.28442322867,1031.0304999227,871.715225620831,1175.87627991046,876.558747512529,1313.1164582476,631.965426596021,615.026956531762,1206.11735519205,824.315952000879,710.36804054482,988.747181430994,982.301483888322,823.427266092351,1606.45548441153,970.760546895225,995.241178616568,865.140525309281,1106.7130410283,736.781566440529,1365.98492418639,695.300038891204,583.581787842031,653.554891471332,769.129238228158,730.443968759857,715.201664005167,578.084670290108,846.339617509564,692.386518415898,744.836612378475,290.245114102086,505.084420843226,1001.2657580247,573.694055379391,625.988198011494,966.252313187347,1020.25448547716,931.717749904883,985.375762554517,998.509616058859,1258.01513061579,1004.62687986628,1142.31234464109,940.027246540962,1224.43315736605,292.117387802664,521.431126187382,1000.12232574587,721.022031403745,789.256954950469,780.83468334573,665.126219101329,795.217135344542,703.099579615982,431.49067310566,387.758870788611,483.234898706491,1023.20613947729,1069.3789331998,752.347167376433,1988.8654947957,521.854183473135,586.864540077288,577.417840605185,399.359563227461,798.04754516493,931.735435755397,731.070940611892,600.144175519679,630.183336172177,657.591719850632,343.395258103387,337.182084078766,441.251107677536,304.888219111761,1268.1233440579,1117.17434478664,954.466894837392,1055.96116720696,1015.88422464473,146.473678722902,987.615366717668,734.113595153101,147.082261958544,15515.3984116686,1361.18701554214
"batch01_F_P001","F",666.310879010876,714.936507370761,777.519494466554,605.532605916059,1157.64909123987,496.797691442978,1189.26611650807,477.383318431445,480.951575348448,644.334770861946,479.837058777972,644.339488857932,439.069648428269,1118.04717319029,571.614976565183,1213.84749444146,666.059767287826,592.271390245294,862.998114930601,1.87183935239976,452.916595384522,873.35762623069,716.209497791391,1381.10990587684,173.558140478618,1195.62438138993,709.007418434981,671.082365509831,647.258507511172,538.55265682177,611.881209253767,599.331992215369,492.15781292584,755.871265824059,779.794080380498,683.978464355724,821.172446185461,708.607901323502,638.70237184049,537.331274627449,545.977930870351,275.220192549206,311.827149564018,620.268594540878,501.215004194896,1206.4788772719,783.165026832656,547.367386861413,1488.89202626958,808.560791999144,875.060544029322,1229.25481325329,1022.74289154665,574.744586374127,687.516691711044,1088.24855576008,992.050957241645,939.165925825695,677.427850723673,840.131189783771,1424.62670317305,871.60946099039,908.653303441132,936.745941378686,905.928934012473,343.617544092474,793.096838539393,532.410103153744,766.415477108935,648.887396041168,614.695517724728,1241.89042728724,1285.07757034032,670.096496209969,880.002937478528,938.442057473602,1021.84486997889,860.507451668841,805.317621127475,1013.72322469295,614.319470856527,602.660624745882,1099.97064726713,1246.98345013769,1130.06002305821,390.604337716972,634.899042076242,959.882095136598,639.306527288617,813.075703355905,908.590671530924,633.480095170004,890.529894351974,1088.02793940074,699.994293766493,661.707592280386,673.534404866438,729.131054807266,540.806280817078,802.516237745904,749.984420646291,592.405136197685,853.363495744057,524.117380807973,601.230765116995,724.873987535942,540.197309426208,664.88135299242,861.582132962484,897.746194782825,758.261139649393,696.160943573675,681.953164266862,952.253731615296,1005.72172571975,1277.17975153285,650.974348811748,716.299648758363,706.613317574211,711.06252309055,752.930102872429,754.753667147445,579.520925659519,730.511211647885,944.912585420639,772.91172829613,649.576252238828,616.882027121716,552.903807168516,559.814304614901,840.611563470769,1347.93012263112,1447.30627458107,1018.60912359504,912.108165896826,860.172564824623,782.626687321508,728.712067625977,604.669831965938,696.739529222244,666.17226456294,862.583412960108,575.504012257546,1038.18939928554,807.199275126688,856.025107317746,459.444993198377,549.194233230902,916.886486934675,782.136346757498,670.512838311112,847.451207869245,674.305065146381,740.581903336741,880.60405751059,528.004121718417,557.983801437591,921.062436003829,715.954554380496,693.167651287092,536.670074053413,811.957351559196,322.000807913984,560.642201246752,1243.57127510008,801.830122015795,1554.69536105379,1470.94458627914,834.561715383827,910.888220924002,1077.66282735218,1315.90435318535,1403.70372649639,883.111623793649,1071.18663393333,1048.31538941534,1000.65201129449,973.80003757171,1011.71499118385,702.433761400009,880.803201310191,1607.29593914298,1007.70468344402,1021.93470595278,1017.51077906152,1377.53561511244,701.938757217959,735.934296248944,1205.0197138732,1172.10885708072,980.589441773835,1032.73504032656,866.923179848206,673.322676141154,869.302081354048,604.955687693589,1054.00316987443,1152.00675616458,1595.94566713572,1837.2503113232,1093.80286274234,918.966938409189,966.586604822692,550.645769043114,640.276066051673,644.78546731502,1191.33491593826,1837.30789336803,1133.85160873914,1024.07457695758,720.479652633439,627.898748911745,736.741119253368,1184.50085126943,698.920771813787,934.428155517722,1217.27259856881,854.750608709184,675.753959866686,1668.23758851134,807.761211803114,794.925440291291,691.169356887395,519.546030603509,625.636005010669,711.095336172475,1389.41315231581,1296.86881820091,627.679494514718,550.000673033939,674.766469678348,593.764965515973,793.65790670426,798.9231958146,626.478432065771,544.562696820369,368.382925409882,595.725895981054,703.880166201374,734.581967744971,819.331574690086,642.942940354304,546.99299860256,584.087568562688,370.042195729063,700.755542962932,549.681948668016,442.739165111706,483.691060965804,511.936671381312,420.87786072874,539.100718786256,821.133097220284,438.225475865082,408.934146837013,512.706274155159,349.587055080652,469.791776946213,470.132853050818,419.549259129487,804.892393587487,915.935882761801,1244.31764629447,2220.05375540839,2230.27907381413,991.245826488941,1000.08832898841,785.973648035582,887.423050274435,1257.69132815587,1112.76371412127,1155.97621265877,341.54332703723,697.983269157606,531.027550028157,1213.97393079188,764.598839637095,764.283593173481,592.618789286611,896.253207893543,846.324163545074,760.727337256895,1562.11305207393,768.972929289534,1016.99520666141,1017.79112471276,890.805376996207,909.626316845931,568.77433092365,616.22433653433,1047.97597324345,769.99008464141,581.556181487595,666.235730933884,745.633450952765,689.87372913954,841.201850327063,548.810606424908,603.371662499168,853.312690334664,492.479045660888,583.918127984984,1410.86379776104,1160.09727049412,955.073976254604,1147.96165612141,805.980281994274,345.798773386361,993.996709181242,843.413961758076,352.179007219866,1158.59886254664,756.59728257966
"batch01_NAT_P001","NAT",888.409976456461,1050.00810876631,1200.90353386588,1391.4757151724,1375.50470197148,1208.49751679262,1302.00816538816,1382.14669842218,1660.68182457574,1228.83265614924,1321.58194345539,1261.56193757564,1379.23740561073,628.998363485345,1180.94281529543,1340.23207338216,1080.1027393094,1185.02595478681,1243.73991081759,6.58948858242453,845.726037636356,845.018178784993,1482.7342462145,1725.98170182749,1580.65803921522,1259.26791365742,1563.31646832438,1690.67383635814,1227.84249137736,1156.51668973629,1631.19568883637,1307.2237984648,1256.95765925141,1527.50942808134,1279.68118347985,1900.33755798636,1318.69761937081,1239.50490626989,1195.99785380671,1348.23798111363,1293.63296749122,1062.33391241061,976.671489645192,1038.62783576935,1636.80717315383,2786.2329872909,1501.21075094111,855.954721766596,1811.44723901587,1422.17503699186,1680.05701818738,1703.25921437612,1643.25288800171,1710.16279938064,1646.23720213198,1508.29581075536,1269.34908409539,1037.39362289056,874.90955193448,1423.37359142773,1742.55388056614,1170.4547739163,1122.75796685461,1172.38985981263,1189.75522569078,684.263552819369,1305.88938982689,1111.06249283887,898.720380200385,1096.49491327187,949.700825686182,1090.36262166411,1132.00785788261,1260.09870659938,836.520786544065,1490.12683538977,1241.89053489741,1676.85073641762,1721.51043562704,1466.87488916654,1341.00284440571,1365.31400923715,2001.62313302584,2093.41855516392,1908.15207854133,1096.19747955206,1280.67425018123,1209.93639782296,1007.56765082562,1321.72680391234,1181.86266543036,1245.87444101326,1313.99429179366,1448.44043803638,1361.57852226206,1504.09234654548,1250.0359025287,1220.34031957054,1551.43542112809,1112.08389393223,1313.07142446801,1625.52210141287,866.274468199047,939.182356347923,1193.31919644643,1308.30140421794,1645.43451742664,1284.26412644984,1545.0009737769,1113.61342971059,1346.89421243995,1180.12108700606,1421.05509010893,1326.91624304657,1323.03771858338,1407.63497317456,1225.76828940746,1189.90813525242,1224.23497968318,1551.77170675268,1057.99818321101,1289.93888405389,1244.02108016783,1294.35502681035,1708.31538784461,938.784662894144,1485.34544293378,1298.78157236387,1182.93242095926,1661.13924425842,1400.75137171905,1676.51507570207,117.135854471533,2763.58794556301,1702.50737068563,1297.98288874964,1657.73712979304,1575.77786330246,1618.67948259593,1421.98112417403,1106.51434673053,1571.53796996485,1190.52831082173,1463.16948742403,1289.67805316684,1438.69522354532,1397.35692820116,1500.54459034184,1694.63455756409,1491.7371769878,2335.26264772668,1273.15990066991,1009.77008284477,1324.33198069089,1471.1283783763,1599.72478831106,1489.42653240622,1351.38069624444,1311.11955819204,1324.84066675283,1605.48023643089,1381.58324573182,1655.07151693656,1213.10873387786,2607.36405784712,1511.16378654495,1980.51973679521,1700.51397257705,1687.38990276829,883.131857844621,1596.94033096898,1674.89718865621,1646.34812848783,1627.7526676805,1418.4058190632,1346.21905580673,1851.20622089481,1080.67415343444,1227.72175861947,1465.70848134458,1569.24277829796,2419.96586346787,1031.25742114019,1061.77046757684,1289.15826202311,1300.94541822102,1216.35608048783,1111.16299157514,1740.2547428013,1513.81982051961,1265.07554978913,1459.2599938411,2076.52621127274,1205.49339097902,1114.02633634247,1544.81386983255,1974.57810341697,1769.61247429231,3402.34251809709,3393.28288683891,1514.83034247126,1433.56339531357,2057.19394482712,1051.87658369349,1123.1420693531,1437.49619764961,1802.06006190558,1508.9553075466,1601.2860406487,1529.56250674613,1538.61271240078,1247.90232124694,1546.12544030751,1455.86663116797,1375.53124621042,1159.44768873251,1421.81671460066,1266.06184316423,1269.74768260688,2087.50185435112,1101.19612198666,1774.10682595279,1263.54398055977,1468.097321565,1283.71413622726,1351.53130658266,1808.97118471457,3586.5085272423,1107.06720352153,1415.25751215654,1189.062109469,1677.9783688952,1113.23503428741,1134.44998536578,1305.07468894585,882.698138799528,1281.92512368882,1358.66734095864,1274.62880894209,1172.37543396552,1907.32220838689,1520.89124292941,1364.30486022241,1143.83192597408,1337.11016662107,1216.525513137,1349.07184145277,1307.14355866384,1012.28712759156,1322.50306773506,1224.46647380406,1251.65987644565,1168.86454103512,1693.46174582969,1373.47524270391,1233.12727726505,1447.4907746718,1076.63716820966,1135.54045802025,1429.8540865582,1403.02427806488,1070.81442658167,1459.76060094602,1933.48227492878,2029.0020686082,1016.11729447712,1053.73825671099,1493.97871018603,1714.50196666442,1759.0764397646,1016.86109787066,982.746748917778,1244.92845312862,960.290826326772,1576.73076247775,1398.48212756852,1197.66931888588,1075.2826143613,745.408485106296,1155.21712728757,1011.04529762158,1076.82584279452,951.220293050081,1569.66686336844,944.612000926473,925.784091339533,1063.75637372625,1497.16272906998,1281.90498369617,1335.13892128007,1028.78638336221,843.042085108649,1262.83400006951,1176.05405384908,992.27458741778,1086.61084272856,931.676348540168,1029.02977623883,1461.07012299734,1036.83606380768,1008.892146356,807.501215020691,1204.18113437865,1191.74240787847,1027.85629282913,1188.21187002148,1367.55423869428,619.567303862645,1057.54709511655,1091.27160345581,673.127501837001,1268.54595079746,1031.58812200104
"batch01_CHUV_P001","CHUV",665.599843065098,652.159802951858,1107.26366278207,2143.24738489586,1212.45553419122,1487.0677885763,1322.79127045243,1365.13208566758,1552.10134426854,1160.9325641694,1242.87917151316,1171.3639188308,1073.27811262369,340.320132624665,874.121251959816,741.548785887236,835.26318332357,1239.07178736362,828.34363551167,4.77062126026105,568.989111323919,366.092163061894,1730.82794816951,847.8537030149,613.503146013414,271.603638400234,716.826697888593,1092.18895274702,636.090527396106,367.613821422522,960.133884555564,625.174331773537,631.161214370344,1243.96550506233,495.029008173715,885.141175852077,1580.25572744485,685.557824067644,401.052522949969,662.787571833745,500.212355245555,866.539192426569,184.025173182022,640.70824954297,1052.10585231474,633.234769838841,614.623530569787,232.671173329432,975.467858724166,687.127827723033,1039.88239152879,1262.33512655107,637.029130503885,1282.89269491513,936.370380219748,653.906040662874,593.198181976217,222.831349823063,452.959100312033,1000.24979667704,626.252527281015,785.933206737701,938.386873320002,991.668156742847,2324.84602209306,349.020335666256,3370.34368260239,1455.72649793439,1194.9867616173,1153.39734646318,857.701261946767,954.414363073147,991.542877126716,1004.65180689469,392.01946976654,870.322632774673,588.706496788802,1222.21022429907,967.437157078446,1066.87860003371,666.108264308685,2166.16185090013,2745.61600005678,1788.47345485,2116.36472734889,2185.90386661145,1461.85247924705,957.746864068826,393.689573239456,1939.41025478372,971.827219435649,875.81520155416,1253.44578526936,546.500115802034,1160.70842454991,835.363967552989,778.612992648916,684.729488274034,1487.10775314191,461.941205310981,899.023514536022,1444.88199360076,770.434207595802,376.561046769691,661.674447042668,966.459407891011,930.233330738171,1489.39950640692,1939.76317279878,944.927764775407,1236.79154842895,1123.05841792411,965.442654759085,1113.00748361168,742.593944916279,1398.18036592077,690.026694434217,845.241453123468,689.092895369611,1461.9406182683,549.762225960027,772.754610679546,885.457255324659,1104.89570586041,712.68496153053,929.218396753455,407.187224986201,580.595120029927,456.024511918582,1307.63834352563,1824.28667051675,1171.12360890742,1339.46043096537,3090.72794225145,999.949533046283,827.802478994007,1022.54985283436,752.875731021987,1594.33978745803,631.959595313739,554.872220179856,729.876651767642,707.213676715009,972.821079717584,1177.28242873703,746.285617854422,1214.28786137588,1455.61497396179,1738.61465229683,997.738947522509,2017.44518337775,908.611892522756,619.053779405435,948.96498982376,1137.77597833522,1376.12663067539,929.590333433835,1021.32032956964,728.897601506304,1083.60897578627,1267.75430155726,857.670656858517,647.40943697124,740.453859964099,1997.60057106177,1831.98903077443,2557.4727205398,2628.11691697311,976.372390485526,139.427312212704,690.47782598558,1130.14049289978,484.849230790872,1191.2603322131,620.496844610502,605.104334885299,1150.21470496123,317.762119451439,474.976460171016,1179.71954447342,1494.59420766538,1395.97399895773,991.121633433458,1266.93217236462,1146.80971321688,617.943634010321,1032.44181611917,934.677494910543,1406.11472098605,1123.26192216061,786.799630701131,730.993425322327,1504.60125968175,376.22179679409,800.704715682859,1183.69003235617,1435.27235776412,1464.74937659372,976.493492950994,1843.08470418227,660.973962458167,513.319998061194,669.7119699814,302.185531068391,497.135721827773,980.986763814491,1899.65406408723,833.510410162081,352.191380724482,796.187534811661,1068.74414474199,319.058018123054,911.436431834761,1085.30344570192,1378.87779082299,736.218396085235,1925.53598885149,708.654405433554,799.458318642315,535.952702287093,851.27927160671,1525.77304483233,881.836765683918,1990.07397687309,1400.80424402952,1253.32676433677,1043.42690758887,2481.59740288496,751.255982437978,1405.6822628667,837.083108381564,2954.5882981789,482.92079175363,1021.21815135866,1110.39797991607,846.858314799489,1192.94374073957,1340.4868584503,1139.713977579,1304.68712093687,1796.16648660487,1460.60294747361,1285.48665994497,796.067986668077,2351.34713898134,1024.22036732412,1228.03041082596,1007.86568367942,676.690942434918,1083.6872493845,1051.99423379293,906.226394698857,418.133079554079,726.879313247844,1010.45134749021,652.522992315318,2312.33645754252,378.4790874764,668.213153609629,982.968342600416,1014.21567129212,477.805011034142,794.425295810996,936.233527849629,1569.6360002753,989.265478438513,984.511694750173,1159.5826490218,1042.32216559987,934.509358624944,962.378912382329,921.246810786437,637.695485389655,363.133848615943,2258.19567848771,1091.5684929303,1010.24298438892,542.377879327503,395.729718962727,973.470515814026,763.816213029119,299.773644621994,708.876493633052,1567.42597605993,972.783980884984,1027.49242916975,947.732497186321,933.902058425807,1188.02994599806,1362.52950195564,878.233819982705,315.37240945733,1053.81731956762,958.166817338895,728.06860487603,683.430063208449,1006.2473341338,1233.61738301623,1154.89505989902,1247.27502245311,541.70618724548,394.370868548266,1031.42230199975,887.186014753969,1052.00464253597,893.299191667943,1224.16996509413,649.670789980542,1025.88985672308,1039.36643006782,707.754678393172,954.391463665865,497.663367398095
