"","sample","batch","Adrenic(22:4)-H","Arachidonic(20:4)-H","CL (72:1_281.2)-2H","CL (72:1_283.2)-2H","CL (72:2_279.2)-2H","CL (72:2_281.2)-2H","CL (72:3_279.2)-2H","CL (72:3_281.2)-2H","CL (72:3_283.2)-2H","CL (72:4_279.2)-2H","CL (72:4_281.2)-2H","CL (72:5_279.2)-2H","CL (72:5_281.2)-2H","CL (72:5_303.3)-2H","CL (72:6_279.2)-2H","CL (72:6_303.3)-2H","CL (72:8_303.3)-2H","DHA(22:6)-H","DihomoLinolenic(20:3)-H","Docosanoic(22:0)-H","Docosenoic(22:1)-H","Elaidic_Vaccenic(18:1)-H","Hexacosanoic(26:0)-H","Lauric(12:0)-H","Lignoceric(24:0)-H","Linolenic(18:2)-H","LPC(14:0)+AcO","LPC(15:0)+AcO","LPC(16:0)+AcO","LPC(16:1)+AcO","LPC(17:0)+AcO","LPC(18:0)+AcO","LPC(18:1)+AcO","LPC(18:2)+AcO","LPC(18:3)+AcO","LPC(19:0)+AcO","LPC(20:0)+AcO","LPC(20:1)+AcO","LPC(20:2)+AcO","LPC(20:3)+AcO","LPC(20:4)+AcO","LPC(20:5)+AcO","LPC(22:4)+AcO","LPC(22:5)+AcO","LPC(22:6)+AcO","LPE(14:0)-H","LPE(16:0)-H","LPE(16:1)-H","LPE(17:0)-H","LPE(18:0)-H","LPE(18:1)-H","LPE(18:2)-H","LPE(18:3)-H","LPE(20:1)-H","LPE(20:2)-H","LPE(20:3)-H","LPE(20:4)-H","LPE(22:4)-H","LPE(22:5)-H","LPE(22:6)-H","LPG(16:0)-H","LPG(18:0)-H","LPG(18:1)-H","LPG(18:2)-H","LPI(16:0)-H","LPI(16:1)-H","LPI(18:0)-H","LPI(18:1)-H","LPI(18:2)-H","LPI(20:3)-H","LPI(20:4)-H","Myristic(14:0)-H","Myristoleic(14:1)-H","Nervonic(24:1)-H","Palmitic(16:0)-H","PC(14:0_16:0)+AcO","PC(14:0_16:1)+AcO","PC(14:0_18:0)+AcO","PC(14:0_18:1)+AcO","PC(14:0_18:2)+AcO","PC(14:0_20:3)+AcO","PC(14:0_20:4)+AcO","PC(15:0_16:0)+AcO","PC(15:0_18:1)+AcO","PC(15:0_18:2)+AcO","PC(15:0_20:3)+AcO","PC(15:0_20:4)+AcO","PC(16:0_16:0)+AcO","PC(16:0_16:1)+AcO","PC(16:0_17:0)+AcO","PC(16:0_18:0)+AcO","PC(16:0_18:1)+AcO","PC(16:0_18:2)+AcO","PC(16:0_18:3)+AcO","PC(16:0_20:1)+AcO","PC(16:0_20:2)+AcO","PC(16:0_20:3)+AcO","PC(16:0_20:4)+AcO","PC(16:0_20:5)+AcO","PC(16:0_22:4)+AcO","PC(16:0_22:5)+AcO","PC(16:0_22:6)+AcO","PC(16:1_16:1)+AcO","PC(16:1_18:0)+AcO","PC(16:1_18:1)+AcO","PC(16:1_18:2)+AcO","PC(16:1_22:5)+AcO","PC(17:0_18:1)+AcO","PC(17:0_18:2)+AcO","PC(17:0_20:0)+AcO","PC(17:0_20:4)+AcO","PC(18:0_18:0)+AcO","PC(18:0_18:1)+AcO","PC(18:0_18:2)+AcO","PC(18:0_18:3)+AcO","PC(18:0_20:1)+AcO","PC(18:0_20:2)+AcO","PC(18:0_20:3)+AcO","PC(18:0_20:4)+AcO","PC(18:0_20:5)+AcO","PC(18:0_22:4)+AcO","PC(18:0_22:5)+AcO","PC(18:1_18:1)+AcO","PC(18:1_18:2)+AcO","PC(18:1_18:3)+AcO","PC(18:1_20:1)+AcO","PC(18:1_20:2)+AcO","PC(18:1_20:3)+AcO","PC(18:1_20:4)+AcO","PC(18:1_20:5)+AcO","PC(18:2_18:2)+AcO","PC(18:2_18:3)+AcO","PC(18:2_19:0)+AcO","PC(18:2_20:0)+AcO","PC(18:2_20:1)+AcO","PC(18:2_20:2)+AcO","PC(18:2_20:3)+AcO","PC(18:2_20:4)+AcO","PC(20:0_20:4)+AcO","PC(20:1_20:4)+AcO","PC(20:2_20:4)+AcO","PC(20:3_20:4)+AcO","PC(20:4_20:4)+AcO","PC(O-16:0_16:0)","PC(O-16:0_20:3)","PC(O-16:0_20:4)","PC(O-16:0_22:6)","PC(O-18:0_18:1)","PC(O-18:0_18:2)","PC(O-18:0_20:4)","PC(O-18:0_22:6)","PC(P-16:0_16:0)","PC(P-16:0_16:1)","PC(P-16:0_18:1)","PC(P-16:0_18:2)","PC(P-16:0_22:6)","PC(P-17:0_20:4) (a)","PC(P-18:0_18:2)","PC(P-18:0_20:4)","PC(P-18:0_22:5)","PC(P-18:0_22:6)","PC(P-18:1_18:1)","PC(P-18:1_22:6)","PC(P-20:0_20:4)","PE(14:0_20:4)-H","PE(15:0_18:0)-H","PE(15:0_20:1)-H","PE(15:0_20:2)-H","PE(16:0_16:0)-H","PE(16:0_16:1)-H","PE(16:0_18:1)-H","PE(16:0_18:2)-H","PE(16:0_18:3)-H","PE(16:0_20:2)-H","PE(16:0_20:3)-H","PE(16:0_20:4)-H","PE(16:0_20:5)-H","PE(16:0_22:4)-H","PE(16:0_22:5)-H","PE(16:0_22:6)-H","PE(17:0_18:0)-H","PE(17:0_18:2)-H","PE(17:0_20:0)-H","PE(17:0_20:1)-H","PE(17:0_20:4)-H","PE(17:0_22:4)-H","PE(18:0_18:0)-H","PE(18:0_18:1)-H","PE(18:0_18:2)-H","PE(18:0_18:3)-H","PE(18:0_20:3)-H","PE(18:0_20:4)-H","PE(18:0_20:5)-H","PE(18:0_22:4)-H","PE(18:0_22:5)-H","PE(18:0_22:6)-H","PE(18:1_18:1)-H","PE(18:1_18:2)-H","PE(18:1_18:3)-H","PE(18:1_20:1)-H","PE(18:1_20:3)-H","PE(18:1_20:4)-H","PE(18:1_20:5)-H","PE(18:1_22:4)-H","PE(18:1_22:5)-H","PE(18:1_22:6)-H","PE(18:2_18:2)-H","PE(18:2_18:3)-H","PE(18:2_20:3)-H","PE(18:2_20:4)-H","PE(20:3_20:4)-H","PE(20:4_20:4)-H","PE(O-16:0_18:1)-H","PE(O-16:0_18:2)-H","PE(O-16:0_20:3)-H","PE(O-16:0_20:4)-H","PE(O-16:0_20:5)-H","PE(O-16:0_22:5)-H","PE(O-16:0_22:6)-H","PE(O-18:0_18:3)-H","PE(O-18:0_22:5)-H","PE(P-16:0/16:0)-H","PE(P-16:0/16:1)-H","PE(P-16:0/18:0)-H","PE(P-16:0/18:1)-H","PE(P-16:0/18:2)-H","PE(P-16:0/18:3)-H","PE(P-16:0/20:1)-H","PE(P-16:0/20:2)-H","PE(P-16:0/20:3)-H","PE(P-16:0/20:4)-H","PE(P-16:0/20:5)-H","PE(P-16:0/22:4)-H","PE(P-16:0/22:5)-H","PE(P-16:0/22:6)-H","PE(P-18:0/16:1)-H","PE(P-18:0/18:0)-H","PE(P-18:0/18:1)-H","PE(P-18:0/18:2)-H","PE(P-18:0/18:3)-H","PE(P-18:0/20:1)-H","PE(P-18:0/20:2)-H","PE(P-18:0/20:3)-H","PE(P-18:0/20:4)-H","PE(P-18:0/20:5)-H","PE(P-18:0/22:5)-H","PE(P-18:0/22:6)-H","PE(P-18:1/16:0)-H","PE(P-18:1/16:1)-H","PE(P-18:1/18:0)-H","PE(P-18:1/18:1)-H","PE(P-18:1/18:2)-H","PE(P-18:1/18:3)-H","PE(P-18:1/20:2)-H","PE(P-18:1/20:3)-H","PE(P-18:1/20:4)-H","PE(P-18:1/20:5)-H","PE(P-18:1/22:4)-H","PE(P-18:1/22:5)-H","PE(P-18:1/22:6)-H","PE(P-18:2/18:2)-H","PE(P-18:2/20:4)-H","PG(16:0_18:1)-H","PG(16:0_18:2)-H","PG(16:0_20:2)-H","PG(17:0_20:0)-H","PG(17:0_20:1)-H","PG(18:0_18:1)-H","PG(18:0_18:2)-H","PG(18:1_18:1)-H","PG(18:3_20:3)-H","PG(18:3_22:4)-H","PI(14:0_18:0)-H","PI(15:0_17:0)-H","PI(15:0_18:1)-H","PI(15:0_20:2)-H","PI(15:0_22:4)-H","PI(16:0_16:0)-H","PI(16:0_16:1)-H","PI(16:0_20:3)-H","PI(16:0_20:4)-H","PI(16:0_22:4)-H","PI(16:0_22:5)-H","PI(17:0_18:1)-H","PI(17:0_20:0)-H","PI(17:0_20:1)-H","PI(17:0_20:4)-H","PI(17:0_22:6)-H","PI(18:0_18:0)-H","PI(18:0_18:1)-H","PI(18:0_18:2)-H","PI(18:0_18:3)-H","PI(18:0_20:2)-H","PI(18:0_20:3)-H","PI(18:0_20:4)-H","PI(18:0_22:4)-H","PI(18:0_22:5)-H","PI(18:0_22:6)-H","PI(18:1_18:1)-H","PI(18:1_18:2)-H","PI(18:1_20:3)-H","PI(18:1_20:4)-H","PI(18:2_20:5)-H","PI(18:3_20:3)-H","PI(18:3_20:4)-H","PI(18:3_20:5)-H","PI(19:0_20:4)-H","PS(17:0_18:1)-H","PS(17:0_20:0)-H","PS(17:0_20:1)-H","PS(17:0_20:2)-H","Sebacic(10:0)-H","Stearic(18:0)-H"
"1","batch01_QC001",1,1008.78041465165,1015.06784455974,1048.22814298458,797.508697859924,897.029867863929,980.407864688342,996.216970469691,1029.99461907038,1014.76512434471,1001.67993432141,1066.14909827407,1019.37750155487,990.984295953652,855.957341529906,1074.80474281785,932.781331067238,980.742749047149,986.828794108086,1014.68554095093,1032.05075288875,978.983811422341,1015.55283728161,998.680483757269,1070.22984669201,994.063098711744,1010.07022154086,1007.52647943936,980.578986185556,1019.54060700428,1004.73075736795,949.439442022525,1006.39727424927,1010.94479484563,1007.12372265627,908.223479966498,1194.35684106206,1058.13249633936,1131.67318747205,962.002633655659,1007.53168382534,1013.91278836728,914.641464173432,857.160284097505,869.089143552645,843.324364269579,1364.32791119847,993.54968781707,841.665417955561,1040.3264701104,989.086085966546,1026.93210240303,1004.78876914825,941.378368865855,871.702426213781,921.671885260316,1041.09776019479,1002.52030621928,1105.12492755397,1019.81732318848,1084.76761261219,1244.32366496121,1016.11317628063,882.358077743038,838.904420372521,1002.9356429668,910.783706294469,993.827861383431,999.594317811647,1024.45835703187,1093.54065979895,1029.42463463289,793.686850865642,924.711161113936,981.425916414586,999.231018526891,971.634195656356,907.894260481741,964.400145563265,1002.92762670336,926.517004462275,1045.56299546412,875.399075921257,1033.74654794351,1094.37501684046,1091.89514431172,614.526250390925,834.599146278845,1028.52330448472,1025.96416388333,967.947149012988,1016.21754112368,987.170549483809,997.044325639516,1057.69375501934,1045.38380967374,1009.20396257974,996.039158540646,1012.6644620653,940.752183878075,908.489956133219,960.12823222523,1002.85259319245,888.952673201756,1077.37149815584,999.423225011067,998.436611254928,948.091371220207,1013.23558378304,1074.04355614635,922.978411730384,969.42467723137,953.723258316349,1025.31256570047,1024.77623692122,1006.870885628,1125.40561320559,1011.16836059111,981.366655975192,977.108596223479,988.825992236682,986.540529146724,974.441807523479,1019.06276629029,1009.31887704833,1130.55282696759,1167.08983418696,879.032766872545,990.700091171867,982.06962584516,1125.6776931094,1002.40371916659,1304.74022264549,899.213957137814,1042.81744574258,1087.21111957261,944.400577151135,1107.201141726,1039.75516716571,1084.04808517026,868.543196247128,917.729330691051,903.458874507797,924.505678156158,996.706914684855,1070.87314831084,991.38235561784,846.133627606941,938.049867450354,1019.64163886395,992.774494841797,1110.79981086615,1049.27590682983,941.658671429434,1002.07941213792,1007.03192669565,929.200550358493,1049.11452524138,1040.56980283771,985.657949448949,923.128465563866,1071.89313508946,1046.243494727,994.223531170578,955.520885256335,1067.30629966345,920.945955391501,1128.90517597545,894.157870576109,935.915871289472,960.933303605381,1019.70621517521,1032.83552618574,907.90964781583,1103.189894663,1049.07434583261,1017.78758557868,991.004643778133,988.602663633765,1021.25558208171,1030.80068155154,823.999370152459,956.413635906621,1008.92955341486,970.655214647047,746.52381614929,1059.61233762017,952.207873108853,992.949374263688,983.145643710577,909.649261916074,1035.75214131916,1009.28301564884,1131.04605614468,985.404394291877,1023.42017781638,997.273667405203,935.571189832825,998.600527266904,1121.39062720466,1281.73996490669,960.408577464726,1015.04488051718,865.840070327748,1032.10389272462,1074.41155744666,1005.83289698155,1042.85948347237,1008.49586145454,1084.32338683933,1053.97714282277,1050.63981907685,1081.24121724745,1078.89095974226,1059.12635930305,860.35270734464,985.351085042935,876.4509760632,1008.32990294385,943.749915599062,934.656802878397,963.551920913308,1168.96858059254,1277.29078621169,645.149097866514,1029.83093227504,1020.12550014324,904.897478161211,1201.39028214036,934.938980984257,1015.48017785895,1006.07966755324,1072.76940339558,944.556577931674,990.331309226183,1019.5430984774,1020.38168396729,1149.56956181928,978.189783334215,1000.47382138236,784.80592118896,856.091349764215,1111.19159553778,1024.7471261337,979.89095674504,927.692912993681,1035.29555378942,1017.37537888947,1022.38691884466,1070.61382107787,972.94749271476,977.704966384443,975.860063759767,1103.49614195257,1176.21116621761,968.845056939773,1014.56223129835,982.603733584619,910.590166531894,1019.75900130663,1022.04723363476,1046.51778899976,975.354274839897,985.673702496627,1025.12449677523,771.969910669426,975.447757595534,1009.71037659608,916.662777062713,996.688823871807,1071.14629193778,971.625183776654,1019.13926262428,1065.05637480299,1031.32357068756,1110.93098711914,1158.18667863465,1012.24784496549,968.356768059063,1046.07205306707,1024.09881738802,1002.47386250843,944.761314834423,901.886308448869,1023.26559559595,987.589609764486,993.906294244767,1011.253647795,1179.31540899936,1049.78098709647,1044.15414764547,1050.15583086483,924.162311632359,1008.43011947245,1060.14840472324,1050.11852937589,1034.76706916158,1075.29929831453,908.773428609371,1024.67069780476,1039.69334592932,1058.36123348049,1009.95733784044,1030.63918105393,904.902018716949,896.388041609422,743.810385637831,926.483089575444,998.325457588589,1016.749563534,1079.5093458686,1045.98044837124,1045.98046914475,1007.36546571461
"2","batch01_QC002",1,984.327015069686,995.896691525314,971.345933691113,1147.67731588866,1067.61569066611,1075.17049375952,1025.07958152672,1015.31401798743,1096.02252241145,987.80876308868,1009.99061043439,1004.62440107137,1021.19695626168,1007.63800574183,947.508465986612,1016.21711974912,979.160758965454,987.922857111906,998.186447092296,983.985539717263,905.802184929178,999.202536805562,973.65700412651,920.563396680648,990.545857660336,1003.18821043451,1013.29379115212,971.790518257238,1009.02457074354,1009.58579914294,969.6406427147,1016.05956812406,993.894216451196,1011.2975629374,1061.53585131696,703.997409128706,1029.54745724668,925.975775547593,1009.93646000972,979.360834175864,982.136673740081,1005.18409082711,955.620762338424,970.265440720346,1110.75197436459,930.71536642671,1020.03573758929,1143.06798866988,975.052250576943,992.791484877989,997.469879144922,973.684847691969,1081.77574799142,1070.33373448661,994.002025829205,999.441728702761,987.329411543111,836.796742071349,1026.23471423481,834.614984776395,860.792694049251,895.168710627493,988.785953999931,1050.71937102341,946.500211713114,1071.14135221964,1043.72721388863,1008.65424893592,981.974292368808,936.900659137168,1012.8752148997,890.187720406577,1014.27053884892,998.82079563019,1020.22367713638,1064.54943958527,1114.53996355514,1148.85125444091,981.691650484546,993.124647688826,970.781360735955,1280.72291924216,1003.7467725806,985.347815428468,943.054789329827,1095.00882751264,999.78612763607,989.793031205676,999.413223361343,1217.66234063185,1019.00024106604,991.81459132828,998.204756166436,997.120502484499,1033.31377310185,992.008286619119,1010.47624415778,994.569268918753,991.325961110936,1119.70283806006,1069.06144066956,1034.36623749327,1043.92955869561,877.835298707739,963.611234421833,947.296131506319,1253.56009254847,798.280388566841,873.359814995807,1019.76452040398,1076.5955179659,1076.94771571096,976.401311037501,998.281538025831,980.867531592066,843.021811232511,1026.56130954002,1005.79022721718,1018.49327272789,1009.52371486194,1061.5129926776,1074.98187696378,987.554012038036,1001.76589867154,913.245832906277,979.686203852217,977.532031417897,974.259682345093,1020.61351326308,844.341882522961,1020.68137016565,890.43597500456,1174.85993442462,1086.46752228219,888.053152478943,1122.15268528925,887.70424009392,936.225204286433,962.322120199411,1061.79046933856,976.108887462953,1034.98405147747,1086.27120164039,995.603989890573,1008.38361886057,1014.65164720971,1078.07512627509,957.207584250296,1010.88845876544,1041.58740827448,1020.71807931826,1021.49274518375,1153.7105655508,1014.11070823894,979.552755861947,1152.43666261458,965.958261728834,972.72916991665,1000.85164272493,1077.454576049,1011.17852242723,984.164333071202,945.186452050262,1104.38513676771,1008.15237415074,1068.23995909551,843.732895442508,1066.46006572393,1218.82063935926,973.862172986401,994.792123162975,998.483162115086,1073.09903385662,913.590444095034,995.284152616968,983.929877225592,1013.13557899384,925.393858973822,980.686613142121,994.071630333181,1132.18350028346,1037.92766447914,986.565914814804,933.789291766079,903.989705988998,977.330940746128,1062.09545861154,1014.29177791682,1017.97250019394,1006.46681806394,987.508582369577,1023.76884619487,955.346091073285,1037.56165994004,1010.16281910896,957.373182506933,1047.23123522828,1007.30080347223,907.383654633685,877.507704783558,1055.78129562762,1017.85664547084,1060.17641506794,814.019594692814,1030.08257071645,1067.96421725319,960.060026885519,777.647532412344,1012.94129130383,1008.3358289594,1003.99901252805,1025.04551991532,910.325559655438,927.187070732223,1152.53149620347,1024.72300766954,1223.22659391874,975.106621956402,996.559418257548,1210.41817999175,1052.42201671146,755.954856746173,1140.06065908955,1108.16716944622,974.41668106566,994.981706945524,1258.87671236052,1110.41270505976,911.038863338471,1004.80816621654,1022.97934304245,887.953792912542,1067.92250673888,973.916657834132,943.439284835458,859.522968039635,818.662786631402,1008.92097338638,978.871008142646,1194.26063259713,1297.88025279519,943.375811231264,1005.56997098515,1041.05072569153,1118.8123643871,971.764970599032,1005.43246961277,1036.9104087821,983.097770034547,997.19805845359,1058.92986071044,994.010102606449,894.036372352528,936.160255940659,1061.66388464881,989.902390495811,939.208259191734,1032.64135561849,967.695964497457,958.205527899943,862.4834263927,1066.84774388282,970.728978114153,921.336850506027,1351.89206618056,1006.56192969888,993.558333632389,1125.01938679765,949.300300428046,1035.73377269298,998.54043558901,1051.97843869106,937.29963403459,874.24331349714,949.256567629699,987.474348385119,1058.01882313345,1068.14491901446,991.299951541935,1016.65475189938,976.765017991107,1121.27694643649,1059.44345247404,865.103173181096,1033.82180402602,987.46727099621,1030.05533676914,890.054184177436,975.477568338456,985.355382404266,989.645947445093,1127.59281307871,912.511766883558,972.594929592158,965.183912302621,1047.70039285715,987.178919366335,1063.99895974439,1005.19541861497,994.089502802726,925.218499706591,1004.73347444132,941.453497905556,1025.94344552692,1051.13872215173,1172.52087714127,1074.75753704761,1029.99083464918,955.91236098707,902.756022402286,1001.9823445474,990.627535192764,1005.27362493395
"3","batch01_QC003",1,1012.4512161981,989.052185918747,993.094808528581,925.200911223687,1041.39092412932,969.963685470597,972.548579510707,968.194564820809,834.004670825841,1042.51056352495,993.278951924929,985.795183461015,1009.4945437764,1069.50378553214,1018.93588823455,993.114281112061,1066.89661903344,1025.78640967921,987.20548438735,1036.03836687078,1126.22324151078,987.959921417188,1006.0360125094,996.239868874344,996.839858840041,988.638149706573,975.285076516918,1069.47220365652,989.783637954468,994.68091657923,1036.9596096981,992.493556998739,993.034580402621,989.76640031595,1023.56800658531,1203.063252419,899.816368559137,1098.43150110998,991.83749454465,1023.72776731825,1027.33355432795,1094.10410143667,1048.29057259404,1176.41215599407,836.883475883925,884.624212301177,967.530144305589,1035.42527249177,900.490422840958,1031.3891983365,992.128957386816,1033.19599356547,999.648179866746,1026.09767962839,1008.09094728325,1038.59440740601,1031.5152150512,1088.87221227825,987.726000750515,940.614899430296,883.012507233822,1090.36314037007,1003.82368733914,968.656055333282,1098.00473261048,954.673271087111,961.440024544443,998.092868562465,999.564521925245,1022.62157895334,1004.9582439071,554.059424542356,746.939287293634,1017.9538036303,985.241484060545,981.261274128118,934.333519077363,988.69358729055,1075.97421128135,1099.10006787893,1095.65128472871,716.207859916619,951.45746650829,984.42091551259,982.210078816821,1072.32088786849,1117.21254313707,984.967414274873,956.395465507801,686.390722900516,983.018566250514,1027.28377376874,1011.40476540357,964.253021159538,946.288943342034,1029.52511500528,1003.32884310237,1000.3639625204,1106.71076821472,967.464018799521,959.686710863345,952.453764341593,1089.00183438969,1101.15703830358,997.479485814774,1074.25047798993,789.212935960287,1175.62249687522,1013.99462054368,1116.36258639359,899.933234149014,1024.46652020821,1012.37774078756,988.885482988746,1031.77146219517,958.587024770913,995.44139533845,1024.90401217091,998.300682194616,989.318450667397,970.895234773912,936.629631169045,1009.74764570608,996.649958844154,898.192084396809,747.618999598702,1181.52795637004,1034.02253231221,1022.20335348348,1128.28404272746,986.948748934789,1017.0399521834,802.68274352936,807.078824618519,1091.81213604221,932.56308200957,946.249426728937,1003.18588511927,992.901168816255,1075.18033493024,1156.14464897678,1018.34556407634,978.687757067087,944.517744157284,1014.50210315224,1013.34494620031,1079.45356703996,1057.18919516929,1057.80278583396,962.457837986795,895.869286792341,884.127400253201,926.246183674328,994.859869583989,1024.28225389907,890.998154219406,926.294684421688,1003.76298252104,1017.29135633054,1077.86986413889,934.199433975839,967.744824600307,1225.93493869814,984.270443488922,1041.5991422532,1031.67333438499,974.986232482394,1132.62458867047,776.619680543104,1117.35498814903,1000.43513889709,983.846472035477,1033.29005002636,953.793621298313,996.948035059311,995.072601531209,1047.74151770835,1020.24030086746,1046.94428425249,1007.53416703554,988.406993760501,947.652247366037,1024.10347734336,1149.83526312825,1320.40550444399,884.051051050681,983.462413795691,995.357807653084,1006.61569988069,924.284095949305,1007.84357617481,983.339053248803,898.31499591239,1005.79561943188,963.74455095784,1059.28136709005,1014.26004593024,1007.8859221692,988.975425233066,638.282578782972,962.193420710243,992.709550924838,977.825983948537,1293.25555094526,987.269532080507,961.886296649862,1018.02815201709,1267.78318495816,959.640734634598,1027.9812119658,960.204070146106,733.322577316305,1088.44929430859,1035.92429452003,973.84448225882,1014.58237657395,815.237611885535,1012.74685393743,1050.39504642574,913.154857314465,996.567595224823,964.512965429511,649.08846393035,1041.5226859116,1024.01262467227,984.869588718812,729.255489963252,410.301324985233,1186.11162372469,989.913415479062,992.558360233939,1018.72536813479,966.953605426726,1038.22038703552,1028.05920930872,1161.43825407898,1106.03859005914,1033.50777108236,1039.85822072326,933.484162088224,699.141995660764,1008.24241479373,1003.57446109042,971.257080919853,978.825740994842,1019.65603130488,991.774518923417,1006.2804760537,962.983264234306,1073.13185409828,960.60361260612,1044.99314579737,1055.69555648233,672.489626527,961.115246567851,1000.25069063563,1018.49525730586,1082.65927222064,1048.3971189594,994.73618767356,1135.76412463351,906.7505171762,1061.28451908923,1172.29240880317,702.846316565879,1017.34525222882,1011.29719078822,975.293264202407,973.74208693329,819.734453557885,998.979765197566,883.678975276342,1052.87337496002,1124.31928256992,1020.1533880641,1000.93446651368,992.587773824549,968.332968272651,944.973106345851,986.598303297042,1040.70957213316,850.569979350805,1103.05332101787,1158.68813098749,1000.53413094407,1031.80795606343,999.907081026626,1075.27255350861,970.487922109571,972.888189044598,999.020003471502,979.763853919347,1098.00351363062,1002.03871293038,993.464927293226,999.189767557533,990.077876487252,1034.48861029438,994.937690980401,975.863252321455,1053.72131095087,1001.17640326501,1102.25648637497,1047.09495366421,985.428047115157,970.988493417923,1044.02938435584,998.164968398007,1033.40120400738,1005.57316716734,984.847273918189,983.833264393489,979.428332839891
"4","batch01_QC004",1,984.613040944238,985.37344848406,901.313881352677,1053.96350177163,939.667259201732,1002.58161991431,967.762191411111,930.45265665782,1115.20887967061,916.068744498195,870.153291162211,960.695561271655,967.033592129524,1123.11494592632,982.413805088547,1063.61285364125,996.220916743213,998.616546243088,993.130358235992,963.649107001383,1007.11620546623,980.559089327947,1020.05857441766,974.50963688769,1001.42290876141,982.805863919254,1022.60387782535,974.452778759734,990.910329008137,995.46399361972,1074.73652114352,998.472578017158,1008.3290692177,996.497146653378,1047.3714070701,903.443126816726,716.664503411265,800.674638126055,1008.1153694756,984.303766275504,991.207041661056,1002.27081634812,1157.21436448401,988.445422745086,1243.7977379044,609.766754888101,1005.84048062504,910.582034065515,1117.1772037788,979.932085111327,986.908028674245,986.551570051693,1003.57311667189,895.739892161466,1045.16484944977,996.630356729221,998.615697719174,950.332177792132,883.8848148105,1165.47884790629,970.688849864182,1049.17164927712,1171.98268627111,1186.03171245094,894.421508069515,1062.43694667686,983.844501085404,991.45636194887,985.24561902654,899.112088548294,943.905935972123,1108.71811156418,1158.45253395465,1018.08093935418,989.029041361236,1010.67045360353,999.822785250358,775.986872213837,925.101043173147,971.215973899221,971.619846197589,1066.51478364992,934.198270428154,894.355361569894,955.549367551728,1216.11998961029,1022.16325358541,989.877865930895,988.948957138332,1106.23500841517,963.670493285452,980.436676829224,981.180785913098,947.097968970069,968.318072063411,999.80682397647,991.106764127238,997.242018254074,903.12636937572,971.886408643617,1003.3825206273,961.640155623328,1034.55576805255,946.235544508649,1061.83521130423,934.061476924188,762.706126734245,932.982271156944,1092.91216424913,896.037439348934,950.793465260902,936.041206902108,971.755827093817,987.606478715276,1013.69557435192,1029.9788834395,983.853075578885,967.614495008523,1019.5582816493,997.177443833162,975.755503515105,948.400259779246,996.450817907673,982.477041899238,1063.73801904019,909.073028667919,926.279408985942,1028.47156945185,995.408379437817,782.691753400146,980.631710097671,668.637388044253,1250.50692439725,1113.0840119816,914.417301261163,1033.0431099855,1007.38383293352,1012.64277793792,940.476434272654,965.829534144781,932.21808711397,1040.05226474525,966.721502838611,1030.55770597725,983.843223825859,1004.5629454574,960.477488673077,1057.3937323123,934.862075295607,1023.26114564985,1001.45036122492,1017.89330071314,1007.48797084585,1031.8161078797,998.485484535188,927.744986885057,1090.23553860575,1001.5869328946,1001.81773592786,970.123805295285,995.459353114876,1021.52137558834,889.332590464699,934.170713224325,673.31053734803,936.385483998966,1121.82024967299,1024.96894541071,1148.07277426564,949.141781404299,965.554851487458,960.79515201263,916.862177376418,1104.63516760412,981.615048786219,997.199699702201,905.38786783704,1101.97106852809,946.016424550685,991.246862361497,890.157474458456,1066.25518695539,964.810349966741,1004.5101884286,915.162922771546,1156.65114995475,987.107133312807,992.797200459756,993.521078627393,1204.20092009739,992.574163648418,994.264928774969,922.851746143889,1006.23036571041,1018.27214751838,956.63329601135,960.843590058262,1004.81322920604,927.836558791176,1121.2909053454,964.96923376587,935.356201721973,1018.2304622819,865.283086276502,1021.3706271612,939.519853233529,995.021243559913,943.507675108448,731.862111858336,1006.39522922037,966.866355780929,1227.42517686811,886.911232375051,980.562849363029,853.2547111274,992.259669789742,1134.81924411687,1003.24825584301,977.206570618627,1144.37215892043,980.243844598759,1171.66153445274,840.560662520065,1151.44994912776,976.022356569998,974.864663690358,1061.26231051113,1196.07344405653,976.791645949898,1007.77413503465,989.175607878768,976.28917243264,1016.30844736677,1005.48666083688,1037.3837018364,908.116383393828,759.103030031094,983.835864520271,971.094132536211,1000.2726271336,1138.98417807703,1011.00053915235,1003.39222985787,996.077564351442,991.948868566813,996.877005196805,966.448228036117,971.758536711459,908.100379754837,843.713847432622,971.362369865858,973.28273045942,836.020667550259,978.882400087967,975.750870225347,996.317906493603,1065.58427156026,904.905289454569,900.4663440078,1048.96312120841,1021.28875691478,1102.50110481093,983.530790212601,800.556144090624,1101.23682370352,992.549837187765,996.740233788166,928.11111501155,1092.93518046876,1041.50665114949,1005.54321578957,1053.62452075717,861.277469389735,1006.80391717005,749.862701377117,934.734435196916,985.3135897363,946.672717495142,1006.67393339627,964.724922073268,944.557894857905,1011.82663225641,1009.09243799083,846.416815388182,1000.15375909478,991.410965712385,889.6694769699,779.928085326073,986.718141602033,950.546579452263,907.121640317469,940.068774393291,939.870823012098,946.376169242583,956.595608574279,866.804728827393,885.624578197677,890.811177275367,944.895230727813,953.100419157517,927.69986746168,926.25364082548,858.761045575684,1054.04261842294,1065.65393158063,989.476130053483,823.567020058097,974.840224605663,997.700665668865,1059.12664105452,995.170561978403,1004.21613977336,986.118426592321
