"","sample","batch","CE(16:1)+H","CE(18:1)+H","CE(18:2)+H","CE(18:3)+H","CE(20:3)+H","CE(20:4)+H","CE(22:5)+H","CE(22:6)+H","CER(16:0)+H","CER(18:0)+H","CER(20:0)+H","CER(22:0)+H","CER(22:1)+H","CER(24:0)+H","CER(24:1)+H","CER(26:0)+H","CER(26:1)+H","Cer(d16:1_22:0)","Cer(d16:1_23:0)","Cer(d16:1_24:0)","Cer(d17:1_24:0)","Cer(d17:1_24:1)","Cer(d18:2_16:0)","Cer(d18:2_20:0)","Cer(d18:2_22:0)","Cer(d18:2_23:0)","Cer(d18:2_24:0)","Cer(d18:2_24:1)","Cer(d19:1_22:0)","Cer(d19:1_23:0)","Cer(d19:1_24:0)","Cer(d19:1_24:1)","Cer(d20:1_24:0)","DAG(16:0_17:0)+NH4","DAG(16:0_18:2)+NH4","DAG(16:1_16:1)+NH4","DAG(16:1_17:0)+NH4","DAG(18:1_18:1)+NH4","DAG(18:2_18:2)+NH4","DAG(18:2_20:4)+NH4","DAG(20:0_20:3)+NH4","DAG(20:0_20:4)+NH4","DAG(20:0_22:5)+NH4","DAG(20:0_22:6)+NH4","DCER(22:0)+H","DCER(22:1)+H","DCER(24:0)+H","DCER(24:1)+H","HCER(16:0)","HCER(18:0)","HCER(18:1)","HCER(20:0)","HCER(20:1)","HCER(22:0)","HCER(22:1)","HCER(24:0)","HCER(24:1)","HCER(26:0)","HCER(26:1)","HCER(d18:0_22:0)","HCER(d18:0_24:0)","HCER(d18:0_24:1)","HexCer(d16:1_18:0)","HexCer(d16:1_22:0)","HexCer(d16:1_24:0)","HexCer(d18:2_20:0)","HexCer(d18:2_22:0)","HexCer(d18:2_24:0)","LCER(14:0)+H","LCER(16:0)+H","LCER(18:0)+H","LCER(18:1)+H","LCER(20:0)+H","LCER(20:1)+H","LCER(22:0)+H","LCER(22:1)+H","LCER(24:0)+H","LCER(24:1)+H","LCER(24:2)+H","LCER(26:1)+H","LCER(d18:0_22:0)+H-H2O","LCER(d18:0_24:0)+H-H2O","LPC(O-16:0)","LPC(O-18:0)","LPC(O-20:0)","LPC(O-20:1)","LPC(O-22:0)","LPC(P-16:0)","LPC(P-17:0)","LPC(P-18:0)","LPC(P-18:1)","MAG (14:0)+Na","MAG (15:0)+Na","MAG (16:0)+Na","MAG (18:0)+Na","MAG (18:1)+Na","MAG (18:2)+Na","MAG (18:3)+Na","MAG (19:0)+Na","MAG (20:0)+Na","MAG (20:1)+Na","MAG (20:5)+Na","MAG (22:4)+Na","MAG (22:5)+Na","MAG (22:6)+Na","PE-CER(d16:1/16:0)","PE-Cer(d16:1/18:0)","PE-Cer(d16:1/20:0)","PE-Cer(d16:1/22:0)","PE-Cer(d16:1/24:0)","PE-Cer(d16:1/24:1)","SM(31:1)+H","SM(32:0)+H","SM(32:1)+H","SM(33:1)+H","SM(34:0)+H","SM(34:1)+H","SM(34:2)+H","SM(34:3)+H","SM(35:1)+H","SM(35:2)+H","SM(36:1)+H","SM(36:2)+H","SM(36:3)+H","SM(37:1)+H","SM(37:2)+H","SM(38:1)+H","SM(38:2)+H","SM(38:3)+H","SM(39:1)+H","SM(40:0)+H","SM(40:1)+H","SM(40:2)+H","SM(40:3)+H","SM(41:1)+H","SM(41:2)+H","SM(42:1)+H","SM(42:2)+H","SM(43:2)+H","SM(44:1)+H","SM(44:2)+H","SM(44:3)+H","TAG(42:1_FA16:1)+NH4","TAG(44:0_FA16:0)+NH4","TAG(44:0_FA18:0)+NH4","TAG(44:1_FA16:1)+NH4","TAG(44:1_FA18:1)+NH4","TAG(44:2_FA18:1)+NH4","TAG(44:3_FA18:2)+NH4","TAG(45:0_FA16:0)+NH4","TAG(45:1_FA16:0)+NH4","TAG(45:1_FA18:1)+NH4","TAG(46:0_FA14:0)+NH4","TAG(46:0_FA16:0)+NH4","TAG(46:0_FA18:0)+NH4","TAG(46:1_FA14:0)+NH4","TAG(46:1_FA16:0)+NH4","TAG(46:1_FA16:1)+NH4","TAG(46:1_FA18:0)+NH4","TAG(46:1_FA18:1)+NH4","TAG(46:2_FA14:0)+NH4","TAG(46:2_FA16:0)+NH4","TAG(46:2_FA16:1)+NH4","TAG(46:2_FA18:1)+NH4","TAG(46:2_FA18:2)+NH4","TAG(46:3_FA16:0)+NH4","TAG(46:3_FA16:1)+NH4","TAG(46:3_FA18:2)+NH4","TAG(46:3_FA18:3)+NH4","TAG(47:0_FA14:0)+NH4","TAG(47:0_FA16:0)+NH4","TAG(47:1_FA16:1)+NH4","TAG(47:1_FA17:0)+NH4","TAG(47:1_FA18:1)+NH4","TAG(47:2_FA18:2)+NH4","TAG(48:0_FA14:0)+NH4","TAG(48:0_FA16:0)+NH4","TAG(48:0_FA18:0)+NH4","TAG(48:1_FA14:0)+NH4","TAG(48:1_FA16:0)+NH4","TAG(48:1_FA16:1)+NH4","TAG(48:1_FA18:0)+NH4","TAG(48:1_FA18:1)+NH4","TAG(48:2_FA14:0)+NH4","TAG(48:2_FA16:0)+NH4","TAG(48:2_FA16:1)+NH4","TAG(48:2_FA18:1)+NH4","TAG(48:2_FA18:2)+NH4","TAG(48:3_FA14:0)+NH4","TAG(48:3_FA16:0)+NH4","TAG(48:3_FA16:1)+NH4","TAG(48:3_FA18:1)+NH4","TAG(48:3_FA18:2)+NH4","TAG(48:3_FA18:3)+NH4","TAG(48:4_FA14:0)+NH4","TAG(48:4_FA16:0)+NH4","TAG(48:4_FA18:1)+NH4","TAG(48:4_FA18:3)+NH4","TAG(48:5_FA18:3)+NH4","TAG(49:0_FA16:0)+NH4","TAG(49:0_FA18:0)+NH4","TAG(49:1_FA14:0)+NH4","TAG(49:1_FA16:0)+NH4","TAG(49:1_FA16:1)+NH4","TAG(49:1_FA17:0)+NH4","TAG(49:1_FA18:1)+NH4","TAG(49:2_FA16:1)+NH4","TAG(49:2_FA17:0)+NH4","TAG(49:2_FA18:1)+NH4","TAG(49:2_FA18:2)+NH4","TAG(49:3_FA18:2)+NH4","TAG(50:0_FA14:0)+NH4","TAG(50:0_FA16:0)+NH4","TAG(50:0_FA18:0)+NH4","TAG(50:1_FA14:0)+NH4","TAG(50:1_FA16:0)+NH4","TAG(50:1_FA16:1)+NH4","TAG(50:1_FA18:0)+NH4","TAG(50:1_FA18:1)+NH4","TAG(50:1_FA20:1)+NH4","TAG(50:2_FA14:0)+NH4","TAG(50:2_FA16:0)+NH4","TAG(50:2_FA16:1)+NH4","TAG(50:2_FA18:0)+NH4","TAG(50:2_FA18:1)+NH4","TAG(50:2_FA18:2)+NH4","TAG(50:3_FA14:0)+NH4","TAG(50:3_FA16:0)+NH4","TAG(50:3_FA16:1)+NH4","TAG(50:3_FA18:0)+NH4","TAG(50:3_FA18:1)+NH4","TAG(50:3_FA18:2)+NH4","TAG(50:3_FA18:3)+NH4","TAG(50:3_FA20:3)+NH4","TAG(50:4_FA14:0)+NH4","TAG(50:4_FA16:0)+NH4","TAG(50:4_FA16:1)+NH4","TAG(50:4_FA18:1)+NH4","TAG(50:4_FA18:2)+NH4","TAG(50:4_FA18:3)+NH4","TAG(50:4_FA20:3)+NH4","TAG(50:4_FA20:4)+NH4","TAG(50:5_FA14:0)+NH4","TAG(50:5_FA16:0)+NH4","TAG(50:5_FA16:1)+NH4","TAG(50:5_FA18:1)+NH4","TAG(50:5_FA18:2)+NH4","TAG(50:5_FA18:3)+NH4","TAG(50:5_FA20:4)+NH4","TAG(50:5_FA20:5)+NH4","TAG(51:0_FA16:0)+NH4","TAG(51:0_FA17:0)+NH4","TAG(51:0_FA18:0)+NH4","TAG(51:1_FA16:0)+NH4","TAG(51:1_FA17:0)+NH4","TAG(51:1_FA18:0)+NH4","TAG(51:1_FA18:1)+NH4","TAG(51:2_FA16:0)+NH4","TAG(51:2_FA16:1)+NH4","TAG(51:2_FA17:0)+NH4","TAG(51:2_FA18:1)+NH4","TAG(51:2_FA18:2)+NH4","TAG(51:3_FA16:1)+NH4","TAG(51:3_FA17:0)+NH4","TAG(51:3_FA18:2)+NH4","TAG(51:3_FA18:3)+NH4","TAG(51:4_FA16:1)+NH4","TAG(51:4_FA18:2)+NH4","TAG(51:4_FA18:3)+NH4","TAG(51:5_FA18:2)+NH4","TAG(51:5_FA18:3)+NH4","TAG(52:0_FA16:0)+NH4","TAG(52:0_FA18:0)+NH4","TAG(52:0_FA20:0)+NH4","TAG(52:1_FA16:0)+NH4","TAG(52:1_FA16:1)+NH4","TAG(52:1_FA18:0)+NH4","TAG(52:1_FA18:1)+NH4","TAG(52:1_FA20:0)+NH4","TAG(52:1_FA20:1)+NH4","TAG(52:2_FA14:0)+NH4","TAG(52:2_FA16:0)+NH4","TAG(52:2_FA16:1)+NH4","TAG(52:2_FA18:0)+NH4","TAG(52:2_FA18:1)+NH4","TAG(52:2_FA18:2)+NH4","TAG(52:2_FA20:0)+NH4","TAG(52:2_FA20:1)+NH4","TAG(52:2_FA20:2)+NH4","TAG(52:3_FA16:0)+NH4","TAG(52:3_FA16:1)+NH4","TAG(52:3_FA18:0)+NH4","TAG(52:3_FA18:1)+NH4","TAG(52:3_FA18:2)+NH4","TAG(52:3_FA18:3)+NH4","TAG(52:3_FA20:0)+NH4","TAG(52:3_FA20:1)+NH4","TAG(52:3_FA20:2)+NH4","TAG(52:3_FA20:3)+NH4","TAG(52:4_FA14:0)+NH4","TAG(52:4_FA16:0)+NH4","TAG(52:4_FA16:1)+NH4","TAG(52:4_FA18:0)+NH4","TAG(52:4_FA18:1)+NH4","TAG(52:4_FA18:2)+NH4","TAG(52:4_FA18:3)+NH4","TAG(52:4_FA20:0)+NH4","TAG(52:4_FA20:2)+NH4","TAG(52:4_FA20:3)+NH4","TAG(52:4_FA20:4)+NH4","TAG(52:4_FA22:4)+NH4","TAG(52:5_FA14:0)+NH4","TAG(52:5_FA16:0)+NH4","TAG(52:5_FA16:1)+NH4","TAG(52:5_FA18:1)+NH4","TAG(52:5_FA18:2)+NH4","TAG(52:5_FA18:3)+NH4","TAG(52:5_FA20:3)+NH4","TAG(52:5_FA20:4)+NH4","TAG(52:5_FA20:5)+NH4","TAG(52:6_FA14:0)+NH4","TAG(52:6_FA16:0)+NH4","TAG(52:6_FA16:1)+NH4","TAG(52:6_FA18:1)+NH4","TAG(52:6_FA18:2)+NH4","TAG(52:6_FA18:3)+NH4","TAG(52:6_FA20:4)+NH4","TAG(52:6_FA20:5)+NH4","TAG(52:7_FA16:0)+NH4","TAG(52:7_FA22:6)+NH4","TAG(53:0_FA16:0)+NH4","TAG(53:1_FA16:0)+NH4","TAG(53:1_FA17:0)+NH4","TAG(53:1_FA18:0)+NH4","TAG(53:1_FA18:1)+NH4","TAG(53:2_FA16:0)+NH4","TAG(53:2_FA17:0)+NH4","TAG(53:2_FA18:1)+NH4","TAG(53:2_FA18:2)+NH4","TAG(53:3_FA16:0)+NH4","TAG(53:3_FA17:0)+NH4","TAG(53:3_FA18:2)+NH4","TAG(53:4_FA16:0)+NH4","TAG(53:4_FA17:0)+NH4","TAG(53:4_FA18:2)+NH4","TAG(53:4_FA18:3)+NH4","TAG(53:4_FA20:4)+NH4","TAG(53:5_FA20:4)+NH4","TAG(53:6_FA20:4)+NH4","TAG(54:0_FA16:0)+NH4","TAG(54:0_FA18:0)+NH4","TAG(54:1_FA16:0)+NH4","TAG(54:1_FA18:0)+NH4","TAG(54:1_FA18:1)+NH4","TAG(54:1_FA20:0)+NH4","TAG(54:1_FA20:1)+NH4","TAG(54:2_FA16:0)+NH4","TAG(54:2_FA18:0)+NH4","TAG(54:2_FA18:1)+NH4","TAG(54:2_FA18:2)+NH4","TAG(54:2_FA20:0)+NH4","TAG(54:2_FA20:1)+NH4","TAG(54:2_FA20:2)+NH4","TAG(54:3_FA16:0)+NH4","TAG(54:3_FA16:1)+NH4","TAG(54:3_FA18:0)+NH4","TAG(54:3_FA18:1)+NH4","TAG(54:3_FA18:2)+NH4","TAG(54:3_FA18:3)+NH4","TAG(54:3_FA20:1)+NH4","TAG(54:3_FA20:2)+NH4","TAG(54:3_FA20:3)+NH4","TAG(54:4_FA16:0)+NH4","TAG(54:4_FA16:1)+NH4","TAG(54:4_FA18:0)+NH4","TAG(54:4_FA18:1)+NH4","TAG(54:4_FA18:2)+NH4","TAG(54:4_FA18:3)+NH4","TAG(54:4_FA20:1)+NH4","TAG(54:4_FA20:2)+NH4","TAG(54:4_FA20:3)+NH4","TAG(54:4_FA20:4)+NH4","TAG(54:4_FA22:4)+NH4","TAG(54:5_FA16:0)+NH4","TAG(54:5_FA16:1)+NH4","TAG(54:5_FA18:0)+NH4","TAG(54:5_FA18:1)+NH4","TAG(54:5_FA18:2)+NH4","TAG(54:5_FA18:3)+NH4","TAG(54:5_FA20:2)+NH4","TAG(54:5_FA20:3)+NH4","TAG(54:5_FA20:4)+NH4","TAG(54:5_FA20:5)+NH4","TAG(54:5_FA22:4)+NH4","TAG(54:5_FA22:5)+NH4","TAG(54:6_FA16:0)+NH4","TAG(54:6_FA16:1)+NH4","TAG(54:6_FA18:1)+NH4","TAG(54:6_FA18:2)+NH4","TAG(54:6_FA18:3)+NH4","TAG(54:6_FA20:3)+NH4","TAG(54:6_FA20:4)+NH4","TAG(54:6_FA20:5)+NH4","TAG(54:6_FA22:5)+NH4","TAG(54:6_FA22:6)+NH4","TAG(54:7_FA16:1)+NH4","TAG(54:7_FA18:1)+NH4","TAG(54:7_FA18:2)+NH4","TAG(54:7_FA18:3)+NH4","TAG(54:7_FA20:4)+NH4","TAG(54:7_FA20:5)+NH4","TAG(54:7_FA22:5)+NH4","TAG(54:7_FA22:6)+NH4","TAG(54:8_FA18:2)+NH4","TAG(54:8_FA18:3)+NH4","TAG(54:8_FA20:4)+NH4","TAG(54:8_FA20:5)+NH4","TAG(54:8_FA22:6)+NH4","TAG(55:1_FA16:0)+NH4","TAG(55:1_FA18:1)+NH4","TAG(55:2_FA18:1)+NH4","TAG(55:2_FA18:2)+NH4","TAG(55:3_FA18:1)+NH4","TAG(55:3_FA18:2)+NH4","TAG(55:4_FA18:1)+NH4","TAG(55:4_FA18:2)+NH4","TAG(55:5_FA18:1)+NH4","TAG(55:5_FA18:2)+NH4","TAG(55:5_FA20:4)+NH4","TAG(55:7_FA22:6)+NH4","TAG(56:1_FA16:0)+NH4","TAG(56:1_FA18:1)+NH4","TAG(56:10_FA18:2)+NH4","TAG(56:2_FA16:0)+NH4","TAG(56:2_FA18:0)+NH4","TAG(56:2_FA20:0)+NH4","TAG(56:2_FA20:1)+NH4","TAG(56:3_FA16:0)+NH4","TAG(56:3_FA18:0)+NH4","TAG(56:3_FA18:1)+NH4","TAG(56:3_FA18:2)+NH4","TAG(56:3_FA20:0)+NH4","TAG(56:3_FA20:1)+NH4","TAG(56:3_FA20:2)+NH4","TAG(56:4_FA16:0)+NH4","TAG(56:4_FA18:0)+NH4","TAG(56:4_FA18:1)+NH4","TAG(56:4_FA18:2)+NH4","TAG(56:4_FA20:1)+NH4","TAG(56:4_FA20:2)+NH4","TAG(56:4_FA20:3)+NH4","TAG(56:4_FA20:4)+NH4","TAG(56:4_FA22:4)+NH4","TAG(56:5_FA16:0)+NH4","TAG(56:5_FA18:0)+NH4","TAG(56:5_FA18:1)+NH4","TAG(56:5_FA18:2)+NH4","TAG(56:5_FA20:1)+NH4","TAG(56:5_FA20:2)+NH4","TAG(56:5_FA20:3)+NH4","TAG(56:5_FA20:4)+NH4","TAG(56:5_FA22:4)+NH4","TAG(56:5_FA22:5)+NH4","TAG(56:6_FA16:0)+NH4","TAG(56:6_FA18:0)+NH4","TAG(56:6_FA18:1)+NH4","TAG(56:6_FA18:2)+NH4","TAG(56:6_FA18:3)+NH4","TAG(56:6_FA20:2)+NH4","TAG(56:6_FA20:3)+NH4","TAG(56:6_FA20:4)+NH4","TAG(56:6_FA20:5)+NH4","TAG(56:6_FA22:4)+NH4","TAG(56:6_FA22:5)+NH4","TAG(56:6_FA22:6)+NH4","TAG(56:7_FA16:0)+NH4","TAG(56:7_FA16:1)+NH4","TAG(56:7_FA18:0)+NH4","TAG(56:7_FA18:1)+NH4","TAG(56:7_FA18:2)+NH4","TAG(56:7_FA18:3)+NH4","TAG(56:7_FA20:3)+NH4","TAG(56:7_FA20:4)+NH4","TAG(56:7_FA20:5)+NH4","TAG(56:7_FA22:4)+NH4","TAG(56:7_FA22:5)+NH4","TAG(56:7_FA22:6)+NH4","TAG(56:8_FA16:0)+NH4","TAG(56:8_FA16:1)+NH4","TAG(56:8_FA18:1)+NH4","TAG(56:8_FA18:2)+NH4","TAG(56:8_FA18:3)+NH4","TAG(56:8_FA20:4)+NH4","TAG(56:8_FA20:5)+NH4","TAG(56:8_FA22:5)+NH4","TAG(56:8_FA22:6)+NH4","TAG(56:9_FA18:3)+NH4","TAG(56:9_FA20:4)+NH4","TAG(56:9_FA20:5)+NH4","TAG(56:9_FA22:6)+NH4","TAG(57:2_FA18:1)+NH4","TAG(57:3_FA18:2)+NH4","TAG(58:10_FA18:2)+NH4","TAG(58:10_FA20:4)+NH4","TAG(58:10_FA20:5)+NH4","TAG(58:10_FA22:5)+NH4","TAG(58:10_FA22:6)+NH4","TAG(58:2_FA18:1)+NH4","TAG(58:3_FA18:1)+NH4","TAG(58:6_FA16:0)+NH4","TAG(58:6_FA18:0)+NH4","TAG(58:6_FA18:1)+NH4","TAG(58:6_FA20:4)+NH4","TAG(58:6_FA22:4)+NH4","TAG(58:6_FA22:5)+NH4","TAG(58:7_FA16:0)+NH4","TAG(58:7_FA18:0)+NH4","TAG(58:7_FA18:1)+NH4","TAG(58:7_FA18:2)+NH4","TAG(58:7_FA20:4)+NH4","TAG(58:7_FA22:4)+NH4","TAG(58:7_FA22:5)+NH4","TAG(58:7_FA22:6)+NH4","TAG(58:8_FA18:1)+NH4","TAG(58:8_FA18:2)+NH4","TAG(58:8_FA20:3)+NH4","TAG(58:8_FA20:4)+NH4","TAG(58:8_FA22:5)+NH4","TAG(58:8_FA22:6)+NH4","TAG(58:9_FA18:1)+NH4","TAG(58:9_FA18:2)+NH4","TAG(58:9_FA20:4)+NH4","TAG(58:9_FA22:5)+NH4","TAG(58:9_FA22:6)+NH4","TAG(60:10_FA22:5)+NH4","TAG(60:10_FA22:6)+NH4","TAG(60:11_FA22:5)+NH4","TAG(60:11_FA22:6)+NH4","TG(49:1) [NL-15:0]","TG(51:2) [NL-15:0]","TG(O-50:1) [NL-16:0]","TG(O-52:0) [NL-16:0]","TG(O-52:2) [NL-16:0]"
"1","batch01_QC001",1,476.714,12388.015,83139.565,4179.062,1492.868,20668.458,271.756,2493.582,37.516,9.456,13.701,126.279,22.589,423.729,149.639,3.192,2.219,8.328,6.001,21.02,13.442,4.087,6.677,1.222,22.835,18.858,88.075,23.245,8.445,9.105,31.331,14.697,6.225,570.378,267.577,9035.602,723.385,243.171,318.84,142.842,589.967,3325.445,32.126,294.78,23.113,35.383,39.881,48.963,104.36,10.02,1.803,14.157,0.966,94.687,6.602,159.848,97.009,0.898,1.32,2.1,3.041,7.356,1.023,6.789,5.497,2.699,18.74,28.632,25.646,1150.05,18.418,9.652,6.062,3.008,29.013,10.652,42.736,121.009,30.843,1.664,0.259,0.91,594.365,520.291,58.606,41.036,56.327,223.225,785.772,417.044,18.529,5492.879,58194.162,5260.575,11245.512,8423.282,85203.433,15104.106,10117.174,5492.15,6697.208,12321.776,641952.296,12258.229,8258.958,2.474,1.887,1.467,10.817,21.024,6.345,27.859,96.398,1469.15,756.243,1312.087,18195.752,2468.95,21.668,409.899,74.61,3332.171,1763.373,206.457,198.692,50.841,2358.035,1001.531,102.363,711.61,716.418,5649.818,3827.171,511.814,2252.731,1531.908,4782.746,10305.16,377.615,46.03,84.427,77.385,1.158,92.384,3.672,19.81,50.976,15.025,15.233,12.096,4.877,4.423,193.323,476.68,25.379,237.732,319.854,140.433,16.654,228.977,78.061,92.27,64.628,88.431,100.664,10.565,20.625,39.472,6.317,6.711,42.131,20.785,3.592,23.67,12.163,159.269,1915.4,149.834,1074.524,2322.529,571.446,87.246,1415.832,657.098,986.233,658.895,697.283,705.068,114.555,136.791,190.329,127.507,340.867,65.049,17.176,81.438,6.68,37.667,2.627,128.999,22.009,17.946,246.704,21.367,46.324,145.349,43.77,15.859,72.777,92.463,37.233,37.676,1768.369,742.774,218.348,9257.55,382.139,533.508,5538.829,10.575,928.22,7137.063,2835.376,122.5,4809.766,2767.961,842.528,1816.905,1857.691,15.833,1296.578,2582.303,300.954,9.694,302.831,225.153,382.083,135.758,635.627,305.373,14.143,67.289,29.883,2396.145,37.925,13.68,63.089,78.168,24.332,6.777,243.066,31.453,42.139,240.421,183.239,48.511,236.782,286.652,53.877,113.804,407.399,111.633,51.654,26.804,191.975,13.428,20.302,78.425,21.633,7.255,10.077,393.061,514.153,27.676,2762.855,49.12,2272.545,3401.708,16.59,56.772,6.442,13213.511,344.138,1214.223,21536.759,1696.047,5.082,40.807,55.064,12286.658,1593.697,186.388,12594.011,10975.51,147.085,30.244,15.403,49.723,90.366,16.124,4109.215,1479.588,23.932,1907.73,6451.503,1100.548,37.213,16.569,113.108,218.209,11.097,25.367,551.841,550.427,162.344,927.889,630.891,22.691,202.498,29.918,10.467,1985.552,63.068,21.095,86.839,112.334,51.042,20.062,239.334,6.081,28.527,51.697,53.548,47.423,223.992,82.759,209.529,407.653,37.639,52.356,172.72,154.011,11.185,57.9,128.495,19.657,5.886,15.702,5.038,30.92,278.054,100.559,607.289,467.075,99.399,31.806,215.048,1683.899,2833.992,182.119,45.568,197.69,27.089,292.212,25.023,1307.053,8216.605,1381.408,15.189,105.925,193.954,45.371,312.55,49.191,528.787,6121.172,3437.195,129.44,17.548,125.538,329.672,148.703,27.381,329.282,56.606,57.755,2074.814,2657.767,430.252,23.42,222.86,908.857,14.082,26.953,59.886,160.156,50.15,387.148,987.925,353.296,45.973,603.383,103.664,56.879,43.386,25.441,1512.744,152.972,132.625,97.656,64.46,13.766,51.097,15.293,20.821,9.721,9.026,6.762,38.437,920.014,115.549,18.33,70.182,17.3,38.497,30.694,16.564,19.369,21.482,4.699,36.465,32.355,22.198,27.185,36.254,63.493,33.007,15.575,33.399,172.573,48.135,33.82,91.96,23.599,28.171,57.642,185.485,67.46,61.657,60.431,70.425,49.181,15.721,107.005,121.774,307.098,81.111,24.76,45.522,161.601,383.886,128.938,41.754,189.434,58.434,355.048,163.175,14.447,24.04,125.396,629.433,25.44,79.736,291.993,42.172,134.545,18.915,35.058,189.911,174.526,22.38,53.894,452.133,56.636,12.79,220.788,274.684,45.741,9.885,1013.414,103.271,18.503,171.179,55.203,23.731,217.278,13.151,27.832,21.564,28.496,76.312,13.499,14.648,42.638,6.488,2.867,32.675,59.005,23.504,8.185,14.664,38.076,12.016,35.855,22.765,17.674,26.625,68.535,32.76,22.758,23.541,77.734,35.293,538.716,35.718,11.634,40.71,65.202,80.461,79.676,32.513,52.345,24.657,75.366,14.447,7.365,2.507,10.19,105.328,136.751,246.704,243.066,286.652
"2","batch01_QC002",1,2229.72,23006.64,143272.347,7555.748,4822.162,34954.146,767.735,3962.227,38.594,15.509,16.356,119.97,24.575,394.464,152.289,3.295,2.828,11.999,4.308,18.415,21.422,10.274,5.028,3.138,24.335,16.011,71.432,26.898,4.169,6.568,34.176,10.38,4.524,1327.442,645.467,18468.599,613.021,471.07,568.408,227.536,827.868,4789.66,54.128,279.351,23.886,46.819,47.731,28.441,103.07,9.392,2.002,11.764,0.677,93.764,6.172,156.638,96.805,0.887,0.956,1.697,3.529,5.648,0.935,6.791,5.813,2.792,19.33,26.405,25.614,1122.302,19.69,9.254,6.023,1.809,30.136,10.726,45.876,121.059,31.202,1.431,0.881,1.283,590.487,509.567,59.154,39.831,55.141,224.134,764.026,400.905,18.374,9679.788,79015.237,11320.385,15920.852,8061.541,116347.31,21608.721,17241.089,5198.96,8767.554,12754.829,1024045.603,21938.126,11172.918,1.885,2.666,2.571,7.912,18.448,7.486,27.247,95.071,1449.209,725.365,1284.521,17561.2,2359.238,20.03,393.562,72.575,3243.734,1714.055,198.381,192.251,51.651,2337.065,999.551,100.807,702.265,696.164,5554.844,3709.749,492.847,2223.323,1508.365,4704.645,10280.375,368.303,45.928,86.35,75.626,9.549,88.695,3.709,12.93,68.248,19.383,3.716,6.773,6.997,5.461,190.822,418.87,32.412,218.58,302.841,150.869,11.998,179.069,75.349,110.621,78.817,97.458,125.381,18.037,25.227,24.022,9.669,10.932,59.917,12.106,7.277,32.762,15.159,150.855,1905.021,135.766,967.834,2263.337,529.271,58.69,1295.193,713.882,999.314,641.797,596.065,776.542,168.807,150.103,191.092,136.531,322.104,71.066,9.946,89.376,14.815,35.568,5.928,107.663,22.404,23.878,205.513,27.491,47.202,174.237,72.229,15.293,60.289,71.64,35.878,25.116,1621.968,740.284,229.922,9273.653,419.718,471.021,5387.85,15.926,872.866,7410.289,2911.641,117.447,4896.604,2731.794,887.379,1947.353,1813.762,24.589,1286.898,2606.459,243.919,32.899,327.386,267.262,384.308,126.415,635.522,319.1,10.754,60.386,23.325,2364.469,27.561,12.886,70.44,73.848,31.085,7.045,242.105,46.077,43.763,219.921,186.475,59.641,262.392,289.34,51.667,131.347,446.258,108.493,59.865,16.704,211.993,8.402,16.225,95.654,21.977,12.436,9.098,375.865,597.598,22.415,3066.958,47.571,2372.728,3433.299,13.608,56.716,14.589,12871.677,361.797,1278.426,22337.804,1659.43,9.955,38.551,37.823,12795.113,1701.675,198.246,13381.111,11101.437,161.196,41.654,20.872,71.434,104.289,26.618,4279.066,1463.553,21.898,1936.472,6748.625,1127.763,37.771,12.708,126.679,253.552,13.594,21.299,573.389,522.929,177.093,1040.794,749.227,30.349,211.333,34.396,8.459,2024.868,67.091,17.948,92.579,105.886,62.946,41.361,264.534,7.748,32.296,51.293,49.818,56.984,239.612,96.021,206.367,391.868,39.398,59.019,183.777,183.6,23.597,72.683,145.544,17.637,8.963,21.484,4.837,30.478,292.08,83.359,612.696,458.943,85.657,29.946,207.806,1532.089,2938.826,203.681,35.696,178.632,24.442,292.532,30.53,1365.542,8147.256,1456.191,13.064,104.978,177.195,34.208,325.845,35.825,436.996,5786.127,3291.188,140.172,21.489,105.493,356.706,141.051,33.752,319.762,49.652,65.851,2022.191,2608.358,430.17,21.631,205.957,861.061,10.793,29.561,57.537,149.992,44.831,368.633,978.349,335.862,37.264,658.685,111.805,51.242,40.757,19.185,1475.88,172.755,137.632,96.382,83.96,12.283,56.087,16.756,26.662,12.511,12.533,16.734,43.818,1023.868,145.473,20.123,71.626,26.358,41.086,31.972,22.324,19.731,32.205,4.592,28.203,41.865,13.659,38.784,32.796,51.507,35.616,20.749,43.585,206.377,55.464,38.23,113.237,28.863,39.749,66.342,216.108,72.328,79.271,63.309,65.565,58.74,14.149,119.443,112.919,301.872,80.292,16.342,45.051,166.86,369.021,149.479,54.353,190.651,80.247,358.331,175.474,9.125,32.359,127.519,687.55,29.821,85.786,332.373,36.687,137.225,20.42,39.492,219.341,196.644,33.884,59.348,457.241,58.907,11.208,219.329,325.548,36.222,13.849,1098.891,98.568,32.995,170.428,45.91,29.402,224.965,16.854,41.655,19.971,21.233,78.759,16.531,13.217,48.116,16.438,7.281,32.685,60.088,31.428,10.079,18.715,54.213,10.13,31.142,27.198,14.667,23.943,91.951,21.043,21.224,28.562,73.219,36.272,572.656,31.177,22.434,47.686,61.457,77.891,70.224,31.741,64.399,22.604,65.713,7.465,13.26,4.777,7.646,95.731,135.434,205.513,242.105,289.34
